Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
327,66.913,-25.918,-195.741,-31.8,5,-1.2,61.502,-26.602,-195.776
328,-7.944,-86.938,-221.39,-2,-6,31.4,-8.584,-79.418,-219.508
329,-37.339,-5.685,-217.397,6.8,-12.1,-0.1,-34.238,-5.384,-216.123
330,74.178,-8.929,-212.865,-19,18.4,3.8,67.94,-11.376,-211.472
331,-44.536,43.161,-191.87,5.9,-20,-28.4,-39.841,39.542,-194.508
332,-35.731,-46.029,-237.222,13.8,-2.9,23.5,-33.645,-42.376,-234.008
333,-21.357,-50.251,-223.548,1.8,-8.7,17.6,-20.363,-45.755,-221.313
334,-35.019,-30.261,-228.157,9.4,-7.5,13.5,-32.7,-27.807,-225.64
335,14.378,-20.509,-214.828,-11.1,-3.7,1.7,12.848,-19.63,-213.282
336,-99.726,56.661,-237.927,49.8,8.3,8.7,-89.786,52.954,-238.89
337,-98.413,-22.105,-222.592,32,-14.7,18.7,-91.32,-20.415,-221.806
338,72.614,94.768,-192.161,-3.5,34.1,-28,66.752,86.239,-194.878
339,41.103,79.25,-229.76,14.5,32.6,-8.5,38.749,71.678,-228.59
340,85.283,75.678,-217.038,2.7,41.5,-8.8,78.586,67.23,-217.8
341,29.898,119.993,-231.378,32.6,44.4,-9.6,29.458,112.146,-230.843
342,-79.039,-50.085,-193.885,8.7,-34.1,10.8,-74.584,-45.088,-195.129
343,-11.249,-87.416,-236.522,7.4,2.1,37.8,-11.555,-80.231,-233.607
344,62.106,-74.715,-225.505,-12.4,17.6,32.5,57.298,-70.725,-222.401
345,108.32,-16.239,-200.736,-27.4,28.3,8.3,99.754,-20.045,-200.319
346,9.558,-2.588,-222.073,-3.6,1.2,-0.1,8.899,-3.664,-219.831
347,-82.8,84.117,-197.97,36.5,-5.1,-21.7,-73.151,78.943,-201.358
348,26.24,-69.331,-213.871,-15.3,-2,21.3,23.803,-64.043,-212.078
349,66.823,-86.828,-207.984,-22.6,11.6,31.5,61.762,-81.58,-206.149
350,-42.644,-57.134,-214.726,4,-17.6,17.9,-40.583,-51.769,-213.452
351,97.328,-74.622,-223.967,-14.6,32.2,38.7,90.475,-72.747,-220.713
352,-22.26,57.715,-195.05,3.7,-9,-30.5,-19.308,52.866,-197.133
353,-99.01,-65.796,-238.844,39,-6.3,41.8,-94.288,-60.606,-236.82
354,-42.44,28.282,-228.99,19.9,-0.1,-1.7,-38.184,25.983,-227.275
355,16.847,-122.01,-198.884,-17,-8.1,40.1,14.715,-111.198,-199.583
356,34.446,47.037,-232.545,7.4,23.2,-3.8,32.189,41.806,-230.312
357,-11.342,-65.666,-229.265,2.3,-3.2,25.9,-11.322,-60.395,-226.468
358,26.639,-58.156,-227.819,-7.1,5.8,23,24.317,-54.463,-224.708
359,92.047,-29.407,-216.909,-18.6,26.4,16.8,84.898,-31.06,-214.774
360,-88.444,17.833,-194.237,20.6,-27.6,-12.1,-80.825,16.241,-196.735
361,-45.244,78.903,-191.463,17.6,-7.6,-32.6,-39.34,73.582,-194.368
362,-20.191,-118.592,-194.474,-10.3,-21.1,37.1,-20.949,-107.168,-196.071
363,-114.369,33.28,-195.61,36.5,-22.4,-7.3,-104.357,30.66,-199.011
364,-32.563,44.305,-219.516,15.8,-0.2,-11.3,-28.791,40.835,-218.694
365,-4.282,-62.072,-195.39,-20.8,-23.2,8.4,-4.694,-56.262,-196.283
366,29.125,40.056,-226.244,3.1,17,-6.7,27.074,35.388,-224.329
367,-113.905,-27.323,-236.265,44.3,-6.6,31.2,-106.723,-25.655,-235.042
368,-45.403,28.185,-204.176,8.8,-15.7,-16.6,-41.016,26.08,-204.995
369,-7.542,13.895,-210.74,-3.2,-7.2,-11.6,-6.777,12.268,-210.15
370,-97.415,-7.715,-190.143,19.3,-34.2,-4,-90.247,-7.094,-192.6
371,-10.362,48.913,-198.947,-0.7,-6.6,-27,-8.754,44.679,-200.295
372,-62.057,101.787,-221.969,43.3,16.7,-11.6,-53.185,96.101,-223.168
373,-11.721,97.124,-207.528,20.9,15.1,-24.9,-8.492,90.386,-208.227
374,-91.811,-84.182,-204.982,21.7,-25.3,34.1,-87.982,-76.239,-204.959
375,69.761,19.522,-226.009,-6.3,26.6,2.4,64.301,14.839,-224.073
376,14.305,97.625,-217.48,19.6,26.1,-18.6,14.721,90.291,-217.273
377,102.125,-8.905,-224.224,-12.4,35.4,16.3,94.266,-13.356,-222.178
378,-112.671,49.804,-198.743,40.2,-16.2,-9.2,-101.987,46.161,-202.37
379,46.343,-95.506,-231.893,-5.6,16.6,41.7,42.771,-89.283,-228.75
380,-5.93,77.325,-201.322,8.8,5.6,-28.4,-4.048,71.234,-202.596
381,0.617,90.97,-231.699,26.6,26.9,-10.1,2.582,84.476,-230.467
382,4.73,-50.114,-235.039,1.5,3.7,22.5,3.922,-46.728,-231.522
383,13.494,-104.083,-231.364,0.3,6.9,43,11.625,-95.852,-228.868
384,10.002,-61.106,-235.515,0.6,5.3,26.9,8.776,-56.858,-231.977
385,37.711,73.775,-199.286,-3.6,16.6,-27.7,34.976,66.938,-200.613
386,92.495,1.105,-219.708,-13.9,30.4,8.5,85.369,-3.592,-217.876
387,5.144,119.375,-213.95,28.9,31.2,-20.8,7.18,111.595,-214.208
388,-108.971,-3.647,-238.416,44.4,-3.3,23.8,-100.891,-3.836,-237.6
389,-102.763,-9.172,-231.284,38.5,-8.2,20.1,-94.99,-8.743,-230.427
390,114.117,50.168,-190.072,-21.6,38.2,-14.2,104.865,41.484,-193.142
391,57.048,-88.527,-197.29,-28.7,1.6,26.5,52.733,-82.645,-196.718
392,0.305,86.711,-202.778,11.4,11.5,-28,1.703,79.941,-203.81
393,79.821,-33.195,-237.267,-6.4,30,25.3,74.075,-34.446,-233.401
394,2.435,-123.48,-233.4,6.8,8,52.1,0.753,-113.752,-231.676
395,-35.275,-71.108,-229.632,9.8,-7.1,29.6,-33.952,-64.862,-227.218
396,18.782,48.654,-232.108,10.3,18.9,-5.3,17.912,43.655,-229.955
397,-24.246,-12.139,-230.21,8.7,-2.9,7.9,-22.18,-11.675,-227.534
398,109.75,51.578,-236.815,6.5,52.2,11.4,101.733,43.236,-236.783
399,59.396,53.658,-238.374,9.3,35.1,1.5,55.044,46.931,-236.559
400,23.519,-97.428,-212.782,-13.4,-1.4,33.4,21.182,-89.704,-211.399
401,-9.158,-65.15,-207.213,-11.5,-16.2,15.7,-9.507,-59.362,-206.609
402,-16.991,93.225,-214.942,24.1,16.1,-20,-13.278,86.712,-215.102
403,10.037,-119.054,-220.254,-3.2,1.8,45.6,8.214,-108.994,-219.108
404,80.799,28.412,-199.402,-21.7,21.4,-13.3,73.85,22.552,-200.347
405,-73.931,44.658,-224.911,32.5,-1.7,-2.5,-66.035,41.316,-224.81
406,71.567,69.618,-190.722,-14.7,24.7,-28,65.443,61.919,-193.422
407,-37.157,-108.771,-204.392,0,-19.3,36.7,-36.911,-98.345,-204.779
408,-121.253,-21.881,-231.492,46,-8.6,29.4,-113.324,-20.679,-231
409,42.499,8.05,-212.88,-13.7,8.3,-6.3,38.925,5.461,-211.743
410,-94.049,-47.865,-197.497,18.1,-31.5,15.2,-88.526,-43.324,-198.333
411,-6.587,65.471,-205.061,6.8,3.3,-24.9,-4.873,60.155,-205.716
412,-42.804,90.025,-236.508,39.2,21.5,-5.1,-36.376,84.273,-235.928
413,79.113,19.367,-196.308,-25.8,17.4,-13.5,72.442,14.287,-197.436
414,119.111,4.047,-198.676,-25.6,35.1,3.9,109.752,-2.154,-199.27
415,33.158,22.929,-192.365,-23.2,-3.7,-25.1,30.282,19.087,-194.155
416,58.666,-76.761,-193.713,-32.3,-0.6,19.5,54.155,-71.872,-193.541
417,-95.599,75.335,-228.352,49.3,8.7,0.1,-85.077,70.956,-230.092
418,40.81,108.265,-236.101,28.5,44.7,-6,39.181,100.579,-235.276
419,-13.945,95.372,-226.875,29.3,23.2,-12.9,-10.095,88.701,-226.218
420,41.458,-98.416,-201.581,-23.1,-1.4,31.1,38.096,-90.765,-201.046
421,103.984,-51.68,-228.531,-12.3,36.3,33.3,96.372,-52.756,-225.296
422,4.365,-24.916,-233.772,2,4.1,13.1,3.716,-24.038,-230.341
423,72.583,-11.067,-204.922,-24.4,13.7,-0.3,66.573,-13.205,-204.283
424,65.992,44.019,-229.995,1.6,31.6,-0.8,60.688,37.669,-228.479
425,-57.204,52.453,-236.401,33.2,8.1,0.2,-50.559,48.574,-235.156
426,-31.753,19.899,-190.856,-5.9,-24.8,-25.6,-28.551,18.124,-193.296
427,-54.392,-45.859,-196.706,-1.3,-31,5.7,-51.279,-41.397,-197.666
428,105.025,62.901,-209.851,-5.8,43.6,-6.8,96.447,54.07,-211.464
429,34.404,-43.474,-226.136,-9.2,7.5,17.2,31.484,-41.548,-223.084
430,-64.676,81.497,-230.478,40.9,13.2,-5.3,-56.625,76.425,-230.776
431,46.017,93.047,-217.968,12.8,33.7,-15.9,43.154,85.266,-217.951
432,-0.924,-94.385,-223.634,-1.9,-2.3,35.5,-2.096,-86.417,-221.664
433,-80.98,-46.013,-218.25,21.5,-18.3,21.2,-76.119,-41.698,-217.114
434,-101.528,-11.379,-224.271,34.9,-12.6,16.9,-94.055,-10.515,-223.682
435,38.385,44.473,-230.15,4.9,22.6,-4.4,35.733,39.385,-228.138
436,-72.038,77.448,-217.365,37.3,4.1,-11.5,-63.254,72.358,-218.58
437,2.382,78.817,-226.74,19.8,20.9,-12.3,3.793,72.557,-225.656
438,28.1,-34.945,-216.339,-13.9,0.4,8.6,25.712,-33.384,-214.279
439,40.304,-3.964,-210.753,-16.6,4.5,-4.2,36.582,-5.488,-209.675
440,-46.942,72.305,-220.823,28.6,6.7,-12.7,-40.825,67.072,-220.842
441,102.517,66.4,-206.455,-6.7,42.3,-10,94.313,57.507,-208.301
442,18.748,-110.934,-207.015,-14.2,-4.5,37.5,16.467,-101.684,-206.519
443,72.406,60.681,-221.11,0.7,34.3,-7.4,66.692,53.359,-220.668
444,-80.737,-59.339,-223.167,23.7,-15.3,28.5,-76.369,-53.935,-221.654
445,-3.299,113.651,-235.582,37.6,36.3,-8.3,-0.276,106.839,-234.635
446,81.078,-92.064,-234.412,-7.1,31.2,46.5,75.805,-88.24,-230.687
447,99.56,-4.44,-227.214,-10.1,35.9,15.8,91.834,-9.139,-225.054
448,38.972,42.069,-224.482,1,19.6,-7.3,36.104,36.798,-222.908
449,-17.162,-100.346,-217.959,-0.1,-8.7,36.4,-17.438,-91.381,-216.739
450,-63.552,55.351,-211.572,25.8,-5.8,-14,-56.585,51.411,-212.482
451,10.485,-3.53,-197.95,-19.4,-13.5,-14.7,9.497,-4.058,-198.723
452,-4.072,-108.568,-218.759,-2.2,-4.3,40.1,-5.284,-99.126,-217.558
453,-92.768,-30.561,-234.185,34.1,-8.4,25.7,-86.761,-28.039,-232.461
454,2.361,118.899,-194.453,20.8,22,-33,4.408,111.187,-196.168
455,-37.984,27.172,-208.102,7.9,-12.3,-14.6,-33.759,24.656,-208.365
456,98.18,-53.68,-209.296,-23.9,25.4,24.1,90.761,-53.791,-207.022
457,68.969,-70.295,-234.621,-7.7,24.6,35.6,63.892,-67.752,-230.745
458,82.757,34.912,-203.107,-17.8,25.1,-12,75.7,28.326,-203.907
459,7.164,37.189,-204.849,-5.5,-1.6,-20.9,7.031,33.096,-205.196
460,79.012,-32.061,-225.957,-13,24.6,19.3,72.904,-33.305,-222.819
461,70.774,67.956,-199.919,-9.4,27.4,-21.8,64.906,60.188,-201.611
462,51.748,24.088,-210.327,-13.4,13.4,-10.8,47.541,19.587,-209.782
463,93.889,7.965,-235.258,-3.7,38.2,15.2,86.808,2.805,-232.924
464,-6.611,6.206,-233.017,7.7,4.6,3.6,-5.612,4.631,-230.017
465,-49.168,70.969,-210.8,24.7,0.4,-18.5,-43.103,65.901,-211.629
466,65.153,83.121,-205.615,0.1,32.2,-20.3,59.927,74.974,-206.84
467,-52.132,103.382,-214.364,37.9,14.4,-17.5,-44.239,97.271,-215.6
468,15.319,46.149,-205.08,-4.8,3.5,-22.1,14.731,41.324,-205.348
469,-1.974,-48.096,-211.399,-10.9,-11.9,10.2,-2.278,-44.248,-210.196
470,-38.745,54.156,-238.873,29,12.1,-0.8,-33.887,50.046,-237.069
471,25.404,65.69,-216.818,5.7,18.1,-16.5,23.895,59.502,-216.248
472,33.274,54.068,-224.866,5.3,21,-9.5,31.087,48.396,-223.397
473,104.362,33.154,-216.954,-9.7,39.3,2.1,96.099,25.787,-216.901
474,-6.954,3.513,-234.239,8.1,4.8,5,-5.95,2.098,-231.167
475,-0.365,95.692,-231.759,28.5,28.4,-10.3,1.809,88.964,-230.586
476,64.137,98.903,-202.503,4.9,36,-23,59.063,90.328,-204.218
477,82.811,5.831,-204.44,-22.8,20.4,-3.7,76.104,1.434,-204.159
478,23.384,110.175,-215.635,22.1,32.6,-19.4,22.962,102.085,-215.788
479,76.769,-12.192,-220.043,-15,22.4,9.3,70.709,-14.972,-217.773
480,44.684,60.795,-222.726,4.4,25.4,-10.5,41.327,54.172,-221.76
481,60.252,0.077,-230.003,-6.4,22,8.1,55.575,-3.012,-227.056
482,-51.786,-42.891,-225.603,13.3,-11.8,18.6,-48.584,-39.142,-223.482
483,37.613,88.538,-230.621,18.7,34.9,-9,35.588,81.185,-229.578
484,6.923,-81.396,-205.083,-16.2,-12.6,22.2,5.518,-74.352,-204.627
485,-24.11,93.928,-220.968,28.9,18,-16,-19.651,87.443,-220.856
486,33.624,-28.776,-223.264,-10.1,6.4,10.4,30.931,-27.973,-220.497
487,-68.154,-28.064,-191.705,3.2,-34.9,-2.4,-63.683,-25.199,-193.515
488,82.734,2.525,-199.748,-26.4,17.7,-5.6,75.744,-1.4,-200.058
489,24.318,108.474,-196.73,12.1,24.4,-31.2,23.491,100.509,-198.39
490,-35.111,-23.218,-215.205,3,-15,4.3,-32.478,-21.329,-213.982
491,-69.127,54.807,-194.048,20.5,-17.5,-24.5,-61.686,50.802,-196.962
492,24.229,23.847,-235.368,5.5,16.6,1.4,22.642,20.538,-232.519
493,-18.922,24.346,-191.035,-9.5,-20.9,-27.7,-16.88,21.73,-193.402
494,77.892,-39.336,-198.734,-30.7,10.9,8.3,71.634,-39.347,-197.988
495,100.112,-3.42,-216.175,-16.6,31.8,9.9,92.013,-8.083,-214.787
496,88.366,-34.839,-221.609,-16,26.5,20.2,81.754,-36.353,-218.844
497,69.378,101.166,-222.481,16.1,45.7,-10.1,64.134,92.555,-223.07
498,13.12,-2.587,-236.185,3.8,9.9,7.9,12.475,-3.884,-232.771
499,-61.715,104.661,-215.724,42,14.7,-15.4,-52.848,98.725,-217.305
500,28.062,-101.162,-225.596,-6.1,7.7,40.2,25.397,-93.503,-223.18
501,-45.025,-92.09,-190.127,-7.5,-32,23.9,-44.056,-82.685,-192.009
502,-87.155,24.703,-233.612,37.3,-1.7,8.9,-79.412,22.858,-232.967
503,-2.5,-114.929,-211.27,-6.1,-7.4,40.4,-3.862,-104.682,-210.845
504,-67.622,13.76,-231.538,27.3,-4,6.5,-61.564,12.625,-230
505,15.076,-33.335,-203.909,-19.4,-11.3,0.4,13.462,-31.087,-203.558
506,77.089,65.532,-223.233,3.1,38,-5.8,70.989,57.772,-222.972
507,48.388,113.399,-231.746,27.7,47,-7.8,45.525,105.164,-231.501
508,-31.863,-11.68,-234.993,13.5,-1.4,10.9,-29.015,-11.138,-232.067
509,-92.771,63.133,-225.127,44,3,-1.1,-83.211,59.16,-226.371
510,-91.11,1.215,-223.934,31.6,-11.3,10.4,-83.567,1.027,-223.322
511,-43.372,-3.812,-231.752,16.5,-4,7.9,-39.653,-3.524,-229.34
512,23.19,-103.302,-210.766,-13.8,-2,35.4,20.804,-94.652,-209.707
513,89.778,7.102,-210.112,-19,26.1,0.9,82.319,2.392,-209.448
514,-29.689,5.093,-234.177,14.5,0.6,5.6,-26.737,3.931,-231.403
515,36.009,80.043,-236.432,18.9,34.2,-5.2,34.14,73.132,-234.883
516,-47.57,-88.701,-213.381,6.6,-17.4,31.7,-46.139,-80.263,-212.563
517,-4.709,36.198,-223.579,7.9,5.6,-8.7,-3.55,32.643,-221.992
518,117.299,20.883,-214.8,-13,42.2,7.5,108.175,13.628,-214.78
519,-41.636,-40.872,-220.77,7.2,-13.4,14.3,-39.037,-37.303,-218.931
520,56.073,40.702,-234.503,4.2,29.4,0.8,51.74,35.066,-232.314
521,-9.397,-93.527,-237.118,7.8,3.4,40.6,-9.954,-86.171,-234.224
522,24.181,-38.434,-208.984,-18.1,-5.4,5.8,21.73,-36.025,-207.911
523,106.294,-21.687,-194.154,-32.3,24.2,6.2,97.857,-24.834,-194.235
524,-8.275,24.064,-206.582,-3.4,-7.9,-16.9,-7.24,21.302,-206.642
525,109.894,-21.767,-228.301,-11,39.5,24.4,101.637,-25.608,-225.779
526,-38.295,60.779,-202.245,14,-6.5,-24.3,-33.666,55.99,-203.612
527,9.708,-46.016,-215.5,-11.1,-6.2,11.6,8.523,-42.633,-213.667
528,-45.556,-69.371,-210.093,2.8,-20.6,21.4,-43.661,-62.679,-209.415
529,-84.353,-3.94,-238.569,34.4,-3.3,18,-77.851,-3.745,-236.717
530,4.488,13.389,-217.166,-2.7,-0.4,-7.5,4.254,11.536,-215.776
531,-0.067,100.965,-208.939,20.1,20,-24.2,1.852,93.881,-209.399
532,1.613,-34.127,-195.931,-21.7,-20.8,-4.2,1.041,-31.405,-196.783
533,9.333,66.651,-230.781,16.5,20.7,-8.7,9.657,60.888,-229.086
534,-18.638,-119.604,-239.894,15.3,6.3,53.1,-19.546,-109.872,-238.066
535,114.093,-12.685,-195.711,-29.9,29.6,6.2,105.109,-17.179,-195.926
536,-79.164,65.863,-206.821,32.8,-6.4,-15.4,-70.235,61.237,-208.861
537,-55.463,29.284,-209.292,15.4,-13.3,-12.1,-49.826,26.922,-209.684
538,75.781,1.231,-237.506,-2.9,31.2,14.3,69.954,-2.374,-234.482
539,103.427,-41.437,-230.816,-10.8,37,30.5,96.077,-43.596,-227.387
540,-65.709,88.608,-230.708,43.5,15.8,-5.4,-57.197,83.345,-231.286
541,-63.295,-37.079,-207.936,9.1,-23.8,9.3,-59.189,-33.596,-207.663
542,-13.249,-28.078,-224.292,0.8,-5.7,9.5,-12.419,-25.996,-221.91
543,112.793,-51.258,-213.063,-21.1,34.1,28.9,104.604,-52.374,-210.677
544,2.797,59.136,-202.26,0.6,2.1,-26.2,3.398,53.676,-203.22
545,-112.123,11.157,-196.565,31.9,-26.4,-1.8,-103.018,9.91,-199.105
546,89.342,-58.392,-216.078,-19.8,24.2,26.9,82.555,-57.369,-213.5
547,103.302,27.862,-196.319,-23.8,30.4,-9.1,94.792,20.816,-197.839
548,-90.464,20.493,-191.811,21.1,-28.8,-13.8,-82.533,18.705,-194.708
549,-20.062,-23.545,-212.182,-3.8,-14.3,1.6,-18.663,-21.713,-211.14
550,92.355,56.204,-231.132,4.4,44.4,3.1,85.332,48.347,-230.652
551,-112.67,25.286,-206.967,38.1,-17.1,0.7,-102.98,23.072,-208.969
552,30.773,68.512,-195.308,-6.7,10.5,-30.7,28.514,62.072,-197.092
553,-25.499,-73.614,-211.52,-3.4,-16.5,22.1,-24.799,-66.839,-210.56
554,59.929,45.079,-208.612,-10.2,20.5,-14.9,54.937,39.012,-208.74
555,-37.16,-55.598,-202.971,-4.8,-24.6,11.1,-35.442,-50.241,-203.049
556,86.644,-48.651,-226.659,-13.4,27.7,27.2,80.165,-48.602,-223.398
557,64.037,87.581,-222.567,11.2,39.5,-10.4,59.228,79.259,-222.637
558,-8.01,-6.226,-191.32,-19.3,-24.1,-18.5,-7.54,-6.182,-193.275
559,109.045,18.262,-228.465,-5.8,43.2,13.1,100.661,11.497,-227.338
560,-19.122,57.688,-213.694,12.4,2.7,-17.9,-16.022,52.7,-213.44
561,-21.629,0.733,-196.076,-10.2,-22.7,-16.9,-19.643,0.372,-197.448
562,120.67,-1.446,-223.917,-10.9,44.3,19.3,111.74,-7.618,-222.604
563,-48.906,71.321,-235.099,34.9,13.8,-3.9,-42.469,66.388,-234.204
564,89.787,38.124,-213.66,-10.5,33,-4.5,82.495,31.249,-213.641
565,-51.096,-30.737,-196.421,-2.1,-30.4,-1.5,-47.756,-27.732,-197.617
566,102.945,67.898,-190.884,-15.8,37.8,-19.7,94.376,58.958,-194.228
567,73.732,94.552,-209.932,6.4,40.6,-16.6,68.02,85.8,-211.263
568,2.031,-77.543,-213.097,-10.2,-9.2,23.8,1.093,-71.031,-211.736
569,82.261,-44.766,-229.733,-11.4,27.3,26.3,76.016,-44.806,-226.432
570,-7.458,-45.552,-223.108,-2.3,-6,15.1,-7.515,-42.103,-220.664
571,22.173,41.563,-235.949,10,20,-1.7,20.954,36.945,-233.421
572,-88.15,-66.592,-208.598,20.5,-24.2,26.9,-83.73,-60.451,-208.23
573,-75.451,-67.958,-208.916,14.7,-23.7,24.9,-71.71,-61.302,-208.543
574,-41.633,-72.245,-226.414,10.3,-9.9,29.3,-40.021,-65.599,-224.287
575,70.761,6.351,-226.594,-8.3,25.2,6.2,64.933,2.588,-224.354
576,-64.042,-16.836,-238.687,25.6,-3.5,18,-59.199,-15.668,-236.011
577,46.615,113.531,-197.385,11,33.8,-28.6,43.665,105.11,-199.097
578,109.074,-3.594,-234.663,-5.5,43,21.9,101.049,-9.137,-232.287
579,-51.244,62.56,-190.935,14.1,-15.1,-30.8,-45.038,57.76,-193.981
580,22.49,19.198,-205.14,-13.1,-0.8,-16,20.887,16.129,-205.07
581,-46.808,-104.71,-216.603,9.8,-13.7,40.1,-46.112,-94.921,-215.826
582,40.432,1.927,-227.67,-5.2,14.2,3.8,36.931,-0.19,-225.023
583,-21.501,48.688,-204.744,5.9,-5.7,-22.4,-18.81,44.412,-205.487
584,78.191,-19.292,-210.152,-21.9,17.9,6.7,71.778,-21.144,-208.705
585,-11.035,36.658,-211.415,3.2,-2.6,-16.3,-9.624,32.949,-211.125
586,58.041,-39.793,-235.726,-6.2,20.8,23.1,53.698,-39.419,-231.825
587,-15.609,-15.456,-221.685,1.1,-6.7,3.9,-14.482,-14.73,-219.559
588,49.029,14.005,-210.245,-15.2,10.4,-8.7,44.755,10.598,-209.579
589,-84.14,85.385,-234.226,50,15.6,0.2,-73.95,80.69,-235.528
590,58.777,100.576,-236.147,23.7,47.2,-3.8,54.934,92.595,-235.692
591,-95.766,-13.634,-225.485,32.7,-12.2,16.7,-88.545,-12.712,-224.638
592,79.921,49.132,-217.005,-5.4,32.7,-6.7,73.33,42.152,-216.799
593,-0.658,15.422,-199.846,-11.7,-12.1,-19.4,-0.33,13.098,-200.673
594,-44.999,113.268,-198.464,33.6,11.7,-28.1,-37.724,106.666,-200.775
595,6.094,109.419,-230.705,31.9,34.4,-11.1,8.072,102.315,-229.802
596,4.181,65.697,-228.593,16.2,18.1,-10,5.235,59.926,-226.938
597,51.043,-88.527,-234.382,-5.3,18.9,40.3,47.184,-83.341,-230.878
598,93.88,-43.369,-222.746,-15.7,29.2,25.1,86.684,-44.058,-219.957
599,91.209,45.549,-190.76,-23.3,26.6,-20,83.574,38.057,-193.33
600,88.094,-63.519,-218.774,-18,25,29.9,81.525,-62.399,-215.76
601,32.641,107.068,-200.398,11.7,27.9,-28.3,31.05,98.928,-201.758
602,24.781,-121.066,-196.96,-19.9,-6.8,39.4,22.166,-110.662,-197.642
603,82.308,0.27,-220.657,-13.3,26.4,7,75.617,-3.511,-218.802
604,79.417,-54.371,-218.547,-18.1,20.9,24.2,73.398,-53.347,-215.747
605,93.211,-54.4,-195.428,-32.9,16.6,16.9,86.135,-53.698,-194.638
606,50.615,64.05,-217.541,1.7,26,-13.4,46.705,57.143,-217.153
607,43.759,-19.843,-204.84,-22.8,0.7,-1.9,40.055,-20.385,-204.176
608,44.966,8.688,-230.439,-3.2,18,4,41.2,5.53,-227.695
609,82.147,64.905,-223.257,2.7,39.8,-4.7,75.481,56.9,-223.179
610,-122.723,21.577,-201.55,40.4,-20.5,1.8,-112.677,19.421,-204.246
611,41.373,98.989,-224.495,19,37,-12.6,39.144,91.244,-224.072
612,-24.163,-102.786,-215.84,1.2,-11,37.1,-24.318,-93.478,-214.89
613,26.711,65.179,-194.663,-7.6,7.6,-31.2,24.818,59.062,-196.512
614,15.142,56.88,-216.762,5,12.6,-16,14.826,51.246,-216.036
615,122.548,12.191,-236.217,-1.7,51.1,22.7,113.819,4.833,-235.112
616,113.062,49.604,-203.324,-13.4,41.8,-6.3,104.039,40.681,-205.217
617,-115.76,-5.987,-234.942,45.8,-5.3,24.7,-107.296,-6.075,-234.486
618,63.079,-101.112,-194.44,-29.4,4.2,32.6,58.441,-93.891,-194.188
619,-9.864,-10.75,-229.494,4.4,-0.3,6.5,-9.285,-10.51,-226.731
620,4.398,-67.127,-191.668,-25.7,-23.2,9,3.319,-61.019,-193.029
621,-89.569,-30.841,-196.325,15.9,-32,6.3,-83.702,-27.861,-197.554
622,-29.085,-100.548,-191.859,-11.8,-27.4,27.4,-29.06,-90.522,-193.529
623,-76.05,32.984,-234.439,34.9,0.9,5.4,-68.805,30.424,-233.523
624,-81.532,-46.784,-196.673,11.4,-32.2,11.3,-76.626,-42.198,-197.67
625,28.712,-4.678,-202.327,-20.4,-4.6,-10.4,26.055,-5.527,-202.385
626,-70.755,-20.996,-217.035,17.8,-17.4,9.4,-65.535,-19.274,-216.042
627,108.47,-36.306,-213.107,-20.9,32.2,21.9,100.175,-38.519,-211.073
628,-15.942,-34.561,-200.601,-13.2,-22,-0.9,-15.25,-31.665,-200.908
629,35.668,-102.773,-207.794,-17.8,0.5,34.9,32.559,-94.588,-206.771
630,31.648,-1.98,-199.866,-22.3,-4.6,-12.6,28.637,-3.386,-200.309
631,-75.701,-26.219,-226.041,23.6,-12.5,16.7,-70.337,-24.068,-224.386
632,-100.279,-16.545,-212.619,29.2,-20.2,12.3,-93.007,-15.352,-212.659
633,-105.342,37.978,-193.103,32.3,-23.4,-12.8,-95.645,35.021,-196.68
634,-11.175,-55.558,-236.191,6,0.7,25.2,-10.969,-51.145,-232.809
635,-58.86,89.572,-197.397,28.9,-1.4,-26.9,-51.061,83.862,-200.167
636,-98.411,54.986,-207.113,37.9,-10,-9.2,-88.447,51.037,-209.557
637,25.836,71.098,-238.951,18.9,29.9,-3.7,24.863,64.98,-236.863
638,3.964,-13.611,-233.737,3.1,4.9,9.6,3.914,-13.668,-230.482
639,-34.419,-18.329,-210.445,0.5,-17.5,-0.2,-31.788,-16.914,-209.769
640,-29.168,75.912,-222.785,25.1,11.6,-13.5,-24.704,70.398,-222.241
641,48.267,-36.459,-216.468,-16.8,7.5,11.2,44.309,-35.435,-214.185
642,-62.515,11.488,-198.046,9.3,-25.2,-13.7,-57.037,10.514,-199.618
643,50.477,-61.65,-202.174,-26.6,0.1,15,46.323,-57.965,-201.249
644,-27.79,87.299,-198.441,17.7,3,-29.8,-23.362,81.097,-200.314
645,-17.975,72.461,-194.345,7,-3.1,-32.6,-15.039,66.686,-196.477
646,-81.11,-40.434,-233.277,28.5,-9.1,26.1,-75.763,-37.187,-231.226
647,15.837,110.496,-228.412,29.5,36.1,-12.2,16.568,102.995,-227.728
648,1.112,70.547,-220.186,14.2,14.7,-15.7,2.674,64.318,-219.308
649,-61.059,99.607,-227.592,44.3,18.7,-8.4,-52.26,93.902,-228.38
650,43.103,-71.537,-202.628,-25.1,-2.4,18.8,39.528,-66.558,-201.762
651,-43.284,-114.715,-193.908,-2.7,-25.9,36.7,-43.113,-103.406,-195.521
652,57.213,75.718,-231.015,12.1,37.1,-5.6,53.095,68.32,-230.042
653,12.387,-88.729,-238.905,3.3,9.2,39.4,10.759,-82.243,-235.614
