orig_x,orig_y,orig_z,comp_x,comp_y,comp_z,pred_err_x,pred_err_y,pred_err_z
-65.88097253,53.107648780505265,-233.9328668,-70.57392627,57.22453294309061,-234.780788,4.692953735800728,-4.116884163,0.8479211688881207
23.722054204607,-1.471665479,-211.4833905,26.91306631021498,-1.479748561,-212.2866967,-3.191012106,0.008083082457166046,0.8033062596949776
-81.38618976,5.2578962021462745,-219.2294777,-86.71191658,6.6493690358385695,-219.6720902,5.325726813058054,-1.391472834,0.44261247186977926
72.7835523224719,-41.45652072,-232.1947032,78.60166580217037,-43.8655599,-235.1784842,-5.81811348,2.4090391829257953,2.9837809652580063
14.252118366040921,25.524519547911012,-223.513046,16.78793386037774,27.520577639523196,-225.2785791,-2.535815494,-1.996058092,1.7655331431073193
11.021260026099641,-3.93538386,-227.3861088,12.952689653639712,-4.369788057,-229.8492134,-1.931429628,0.4344041977740938,2.4631046238781664
12.398543819442494,77.90138893732444,-221.7291354,15.180380790740458,83.0988517882231,-222.440357,-2.781836971,-5.197462851,0.7112216157175908
-38.34514748,58.95757241865212,-214.0379178,-40.52339433,63.35571566860307,-213.9509118,2.178246847396231,-4.39814325,-0.087005942
-42.55522333,-57.31953907,-219.1787855,-44.71883746,-62.68040658,-220.4210323,2.1636141339411807,5.360867502917181,1.2422468136675207
-17.11683108,98.3614988293789,-227.8268765,-17.57051138,104.2011699610039,-228.5835778,0.45368029417081956,-5.839671132,0.7567013271265637
64.08512312750271,-30.68889047,-228.2872888,69.69506467541558,-32.45667461,-230.9548266,-5.609941548,1.7677841350396655,2.6675377975960544
42.586868080871106,3.027343638606991,-221.3111107,47.27530247643948,3.526545778648308,-222.9962602,-4.688434396,-0.49920214,1.6851494305275025
26.08705595157382,-52.55085306,-216.8719341,28.54617458625311,-57.55087145,-218.4734978,-2.459118635,5.000018399536664,1.6015636506491546
30.513486828873994,34.760339605833714,-211.7618097,34.78690331473041,37.641221737912545,-212.0862415,-4.273416486,-2.880882132,0.32443178893771574
-74.78257258,50.473948502698754,-224.2543247,-80.31324545,54.60045056374712,-224.292585,5.530672863761424,-4.126502061,0.03826029110038576
86.21839752344711,6.9764016567708955,-233.1173051,94.25523834523406,8.928902327824018,-235.0694339,-8.036840822,-1.952500671,1.9521287542599168
-24.15774267,-6.012136823,-228.9699245,-25.038895,-6.416936171,-231.2517234,0.8811523244833701,0.4047993480560814,2.281798899519714
-84.78795139,24.445903098608053,-228.7011227,-90.76178534,27.242779326488566,-229.3410576,5.973833955761876,-2.796876228,0.639934945192266
-14.91143589,-7.393020781,-213.421859,-15.07627068,-8.167846983,-214.3146653,0.16483478804232732,0.7748262013925711,0.8928063068618428
-25.10126237,-26.36374734,-219.0438745,-26.14085634,-28.83362719,-220.4773974,1.03959397144407,2.4698798464972143,1.4335229328694084
14.846473658950899,-66.57722534,-229.8039544,16.356809546295352,-72.6643727,-232.4067217,-1.510335887,6.087147363225085,2.6027672731716507
-12.51172261,-65.39591015,-213.972314,-12.76707277,-71.86338402,-214.9897177,0.25535015942931594,6.467473868789071,1.0174037257549742
53.18463991053648,13.226451988556724,-234.5800125,58.83901019827023,14.772903671937666,-237.0872253,-5.654370288,-1.546451683,2.507212823482007
-33.67208011,-65.26540012,-226.4460335,-35.31235328,-71.33134498,-228.3620835,1.6402731650111235,6.065944859120933,1.916049999647612
10.1776916347253,80.62616720259109,-208.6985757,13.007753722331458,85.99460582852203,-208.205028,-2.830062088,-5.368438626,-0.493547725
-73.06929979,48.897877686407384,-226.455629,-78.41666813,52.907888398937814,-226.7345003,5.347368335355952,-4.010010713,0.278871233683617
