Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
8354,21.331,-32.544,-193.15,-28.5,-16.3,-6,18.676,-29.283,-194.728
8355,-12.097,23.45,-205.472,-3,-9.6,-17.4,-12.584,21.559,-205.845
8356,48.051,78.895,-224.778,10.9,32.6,-10.7,41.652,73.41,-224.192
8357,51.52,110.262,-224.592,22.5,44,-11.6,44.548,104.054,-224.666
8358,-71.328,-79.206,-218.303,18.1,-17.1,32.9,-67.734,-72.619,-217.462
8359,-18.558,-0.492,-219.548,2.6,-6.7,-1.8,-18.391,-0.428,-218.157
8360,-30.986,-91.745,-228.515,9.2,-5.8,37.4,-29.687,-83.521,-226.935
8361,-37.56,-3.881,-226.531,11.9,-6.3,4.5,-35.657,-3.635,-224.611
8362,-68.291,86.313,-222.353,40.5,10.3,-9.8,-63.036,80.657,-223.087
8363,-113.744,-43.296,-231.785,42.1,-9.9,34.5,-107.337,-42.004,-230.695
8364,-69.375,51.063,-207.384,25.2,-10.1,-15,-64.498,46.696,-208.627
8365,14.402,2.533,-200.602,-17.5,-9.5,-14.8,11.705,2.402,-201.411
8366,-40.662,59.258,-232.48,28,9.8,-5,-38.174,54.851,-231.202
8367,27.195,0.378,-224.746,-5.1,8.2,1.4,23.893,0.131,-222.645
8368,118.37,-10.038,-234.716,-5.8,46.6,26.5,108.806,-12.175,-233.333
8369,-32.22,-9.264,-195.317,-8.3,-26.8,-13,-30.69,-8.381,-196.957
8370,-78.4,87.689,-198.016,35.9,-3.4,-22.8,-72.189,81.413,-201.077
8371,56.388,64.438,-199.303,-9.7,20.5,-24.3,49.147,59.458,-201.022
8372,-63.084,2.956,-219.567,18.6,-12.5,1.9,-58.89,2.065,-218.728
8373,-35.864,18.618,-220.625,11.8,-6,-5.1,-33.916,16.893,-219.455
8374,-37.646,-118.333,-199.562,-1,-20.9,39.9,-36.261,-106.832,-201.255
8375,68.517,11.192,-223.145,-9.4,23.5,2.7,61.417,9.546,-221.704
8376,75.718,-97.738,-230.085,-8.9,27.5,46.3,71.656,-90.248,-227.522
8377,17.974,76.686,-213.022,8.8,17.7,-20.3,14.437,71.398,-212.987
8378,-92.793,-30.644,-209.632,23.5,-23.2,13.9,-87.002,-29.08,-209.726
8379,5.391,21.202,-210.784,-5.2,-2.4,-13.5,3.41,19.637,-210.476
8380,-27.388,-56.152,-196.624,-12.5,-27.5,7.2,-26.227,-50.475,-197.892
8381,80.004,81.215,-192.708,-9.4,32.6,-25.6,70.196,75.204,-195.825
8382,-54.926,-73.253,-230.283,17.2,-9,32.9,-52.119,-67.078,-228.431
8383,-49.22,-12.671,-226.062,14.6,-9.2,8.2,-46.204,-11.748,-224.255
8384,-21.258,-119.496,-195.81,-9,-20.3,38,-20.635,-107.704,-197.861
8385,-21.613,-62.036,-235.88,8.7,-1.4,27.9,-20.858,-56.294,-233.154
8386,-30.585,51.6,-231.167,22.5,8.5,-5.6,-29.141,47.845,-229.636
8387,-2.069,-42.575,-192.998,-23.2,-24.4,-2.2,-2.813,-38.22,-194.697
8388,46.4,-63.067,-230.578,-8.3,13.9,27.9,42.825,-57.806,-227.756
8389,4.59,-26.071,-238.455,4.5,6.6,15.9,3.294,-23.971,-235.075
8390,-15.114,59.457,-219.259,14.5,7.2,-14.7,-15.132,55.111,-218.542
8391,29.58,52.729,-214.885,-0.1,14.8,-15.8,25.112,48.495,-214.567
8392,-27.934,103.203,-232.767,38.1,26.6,-9,-26.171,97.308,-232.063
8393,107.754,-25.054,-238.133,-5.6,42.4,29.6,99.435,-25.518,-235.754
8394,90.546,7.2,-195.483,-28.6,20.3,-7.6,81.83,4.976,-196.878
8395,-87.186,-35.188,-233.507,31.3,-8.9,25.7,-82.038,-33.362,-231.723
8396,21.534,-53.404,-227.01,-6.7,3.8,20.5,19.405,-48.67,-224.483
8397,17.847,32.718,-221.042,0.5,9.4,-9.2,14.877,30.011,-219.754
8398,-62.232,56.811,-213.84,26.6,-3.9,-13.1,-57.765,52.197,-214.408
8399,41.175,-10.808,-231.997,-4.4,15.1,9.8,36.961,-10.375,-229.187
8400,45.866,66.341,-195.28,-10.2,15.2,-28.9,39.602,61.226,-197.404
8401,-13.229,3.252,-214.358,-1.3,-8.2,-6.2,-13.087,3.053,-213.454
8402,6.624,-12.441,-233.917,2.7,5.8,9.3,5.343,-11.545,-230.959
8403,-71.63,-5.603,-216.372,19.4,-16.3,4.2,-66.99,-5.731,-215.842
8404,16.477,14.181,-196.668,-18.6,-9.1,-20.9,13.448,13.094,-198.203
8405,103.243,-14.73,-227.158,-11.2,36.6,19.8,94.588,-15.526,-225.505
8406,42.979,73.434,-205.213,-1.1,21,-23.1,36.9,68.16,-206.164
8407,-79.472,-76.792,-210.422,17.8,-22.4,30.2,-75.397,-70.535,-210.249
8408,76.709,-5.795,-230.954,-7.7,27.9,13,69.603,-6.329,-228.755
8409,-74.463,44.018,-207.731,25.6,-12.2,-12.6,-68.944,39.904,-209
8410,-33.351,46.707,-236.314,24.5,9.6,-1.6,-31.623,43.117,-234.377
8411,5.565,0.072,-219.101,-4,-1.2,-2.7,4.162,0.013,-217.564
8412,-73.03,-51.831,-194.539,6,-33.5,10.6,-68.979,-47.446,-196.027
8413,-89.755,-36.022,-194.073,14.7,-33.7,7.3,-84.483,-33.668,-195.681
8414,-5.613,119.615,-205.967,28,25.4,-25.7,-6.397,112.718,-206.72
8415,-16.237,95.476,-239.167,35.3,28.7,-5.6,-15.436,89.556,-237.725
8416,-81.335,-65.38,-192.03,9,-34.9,17.6,-77.118,-59.816,-193.656
8417,-56.988,-70.304,-204.055,4.1,-25.6,20.7,-54.049,-63.704,-204.462
8418,-37.736,86.56,-207.656,24.7,6,-22.9,-35.289,80.709,-208.687
8419,38.286,-48.865,-201.869,-25.5,-5,7.6,34.939,-44.364,-201.838
8420,32.586,88.56,-203.689,5.5,22.1,-26,27.434,82.665,-204.784
8421,-16.726,-4.677,-210.34,-3.8,-12.7,-6.1,-16.235,-4.144,-209.898
8422,-12.377,-57.259,-205.033,-12,-18.6,11.2,-12.124,-51.456,-205.115
8423,42.815,-43.772,-197.897,-28.9,-5.5,3.8,38.804,-39.595,-198.523
8424,-66.432,12.702,-234.843,28.1,-2.1,8.4,-61.85,10.986,-233.118
8425,66.452,39.834,-204.093,-15.1,19.8,-15.7,58.904,36.184,-205.084
8426,-39.949,110.575,-196.47,30.1,10.1,-30,-37.208,103.924,-198.598
8427,-70.423,45.408,-191.182,17.3,-22.5,-24.7,-65.247,41.273,-194.251
8428,-0.606,-46.892,-214.442,-9.3,-9.6,11.3,-1.309,-42.381,-213.279
8429,35.725,-37.411,-234.008,-4.5,12.3,19,32.308,-34.254,-231.042
8430,85.303,-32.876,-192.147,-35.1,11.7,3.8,78.123,-31.033,-192.992
8431,56.048,20.726,-235.83,0.8,26.2,5.5,50.036,18.451,-233.452
8432,-26.165,-86.876,-196.188,-11.6,-25.7,21.9,-25.094,-78.111,-197.657
8433,-34.175,-91.141,-221.894,6.6,-10.3,34.8,-32.658,-82.737,-220.735
8434,18.001,-48.295,-225.153,-7,1.8,17.5,16.042,-43.68,-222.83
8435,108.979,28.295,-195.581,-23.9,32.9,-7.9,98.276,24.034,-197.782
8436,-18.232,-97.412,-218.497,0.2,-8.9,35.3,-17.429,-88.144,-217.728
8437,-18.67,-102.191,-209.655,-4.2,-13.8,34.2,-17.956,-92.379,-209.791
8438,-24.007,-31.102,-238.572,11.5,0.4,18.2,-23.137,-28.364,-235.391
8439,74.636,-48.35,-195.761,-32.8,7.5,10,68.523,-44.528,-196.143
8440,117.587,16.476,-219.551,-10.9,43.4,11.3,106.895,12.727,-219.651
8441,15.186,-123.86,-198.345,-16.6,-8.6,40.8,14.737,-111.802,-199.806
8442,103.032,9.431,-208.123,-19.7,31.6,2.6,93.384,6.919,-208.446
8443,31.199,-16.477,-232.881,-3,11.8,11.1,27.795,-15.44,-229.752
8444,-29.581,13.692,-209.914,3.2,-12.5,-10.9,-28.119,12.45,-209.74
8445,63.276,33.884,-222.931,-4.7,25.5,-3.5,56.119,30.789,-221.928
8446,-36.665,-64.077,-208.038,-1.9,-20.9,17.2,-34.917,-57.894,-207.915
8447,-10.195,2.429,-239.099,11.3,6.6,8,-11.167,-0.56,-235.155
8448,-10.789,-113.221,-190.665,-16.8,-22.6,32.6,-10.535,2.288,-235.976
8449,38.363,-99.037,-197.53,-25.3,-4.9,29.5,-10.436,-101.73,-193.164
8450,-59.089,-34.8,-214.394,10.8,-19.1,11,-55.69,-31.965,-213.647
8451,60.092,-101.442,-220.243,-13.2,16.6,41.7,56.885,-92.788,-218.495
8452,-34.582,72.629,-234.981,31,16,-5.5,-32.491,67.754,-233.719
8453,-72.077,83.246,-237.885,46.7,17.3,0.1,-66.288,77.922,-238.028
8454,-108.798,-13.824,-214.303,34.1,-18.7,14.6,-101.74,-14.433,-214.617
8455,30.335,-88.018,-199.122,-24.3,-8.2,24,28.357,-79.394,-199.623
8456,-115.056,-27.295,-218.526,37.8,-16.9,23.1,-108.223,-27.186,-218.259
8457,59.916,108.846,-231.426,24.6,48.6,-6.5,52.4,102.89,-231.443
8458,54.51,88.706,-202.933,1.9,29.2,-24,47.053,82.704,-204.401
8459,21.537,-31.618,-230.119,-4.1,6.2,14,19.264,-28.882,-227.259
8460,53.256,-79.629,-238.506,-3.8,21.1,38.7,49.815,-73.378,-235.325
8461,32.154,-66.387,-211.387,-18,-1.5,19.4,29.621,-60.156,-210.228
8462,6.047,-81.327,-203.414,-17.1,-13.9,21.4,5.404,-73.175,-203.64
8463,50.384,-10.165,-231.907,-5.5,18.2,10.6,45.047,-9.776,-229.221
8464,10.821,26.598,-199.523,-12.5,-6.3,-22.3,8.081,24.47,-200.682
8465,69.906,5.356,-195.53,-28.5,10.3,-12,62.692,4.132,-196.963
8466,93.456,76.87,-196.29,-9.2,38.1,-19.7,82.86,70.857,-199.387
8467,65.397,-9.028,-206.649,-22.6,11.7,-1.3,59.075,-9.337,-206.3
8468,49.736,58.66,-200.496,-10,16.7,-23.9,43.292,53.936,-201.966
8469,-49.17,-32.91,-199.871,-1.1,-27.9,1.1,-46.418,-29.954,-200.753
8470,-66.231,91.812,-190.244,29.9,-5.4,-30.5,-61.159,85.721,-193.685
8471,7.703,123.176,-198.546,23.4,27.1,-30.1,5.33,116.269,-199.815
8472,77.977,-49.097,-219.826,-17.3,20.8,22.5,72.028,-46.048,-217.555
8473,74.692,-99.266,-220.255,-14.4,22.5,43.1,70.656,-91.34,-218.196
8474,82.468,78.821,-192.752,-10.4,32.9,-24.9,72.667,72.782,-195.888
8475,-85.329,81.725,-195.159,35.8,-7.9,-22.8,-78.207,75.513,-198.664
8476,42.043,113.576,-212.763,19.3,38.1,-19.6,35.898,107.024,-213.373
8477,87.177,44.643,-233.852,2.9,41,5.3,78.507,40.35,-233.084
8478,92.651,-35.475,-231.107,-10.4,32.5,25.9,85.381,-34.561,-228.327
8479,-34.18,47.936,-208.273,11.7,-6.2,-18.9,-32.538,44.105,-208.731
8480,-115.507,32.674,-230.661,48.9,-1.4,13,-107.331,28.48,-231.717
8481,-43.075,105.36,-198.642,29.8,8.3,-28.4,-39.888,98.859,-200.665
8482,-33.047,-4.818,-206.624,-0.5,-18.3,-7.2,-31.293,-4.461,-206.74
8483,-70.542,82.424,-238.825,46.3,17.5,0.4,-64.989,77.14,-238.827
8484,65.449,55.394,-215.04,-3.9,27.9,-11.6,57.769,50.896,-215.183
8485,33.222,120,-201.187,18.1,33.8,-27.3,27.977,113.192,-202.403
8486,42.292,-68.402,-208.338,-21.3,0.5,19.8,39.074,-62.375,-207.421
8487,-66.972,-67.589,-205.074,8.9,-25.8,21.5,-63.5,-61.48,-205.405
8488,-1.019,-121.395,-213.801,-3.9,-4.4,44.4,-1.1,-110.044,-213.976
8489,49.93,-26.144,-196.79,-29.8,-2.1,-3.4,44.961,-23.928,-197.629
8490,-69.554,-100.81,-234.932,27.7,-5.4,48.3,-66.857,-92.81,-233.543
8491,39.241,-99.332,-199.434,-24.1,-3.4,30.5,36.893,-89.867,-199.876
8492,17.104,-108.299,-217.869,-7.7,0.9,40,16.128,-97.982,-217.037
8493,16.53,-45.254,-213.479,-13.9,-5.4,10.5,14.513,-40.628,-212.274
8494,3.016,-7.562,-193.898,-21,-19.2,-16.2,1.37,-6.59,-195.649
8495,-100.887,-33.968,-198.916,22.6,-30.1,12,-94.876,-32.272,-199.986
8496,-75.917,-44.443,-228.504,24.1,-11.9,24.3,-71.464,-41.227,-226.81
8497,36.03,-36.394,-212.305,-17.8,0.7,7.7,32.317,-33.058,-211.25
8498,-87.104,17.401,-234.557,36.5,-2.5,11.1,-81.1,15.017,-233.553
8499,-48.818,34.102,-230.964,24.1,1.5,-0.9,-45.732,31.251,-229.448
8500,-47.031,26.843,-219.141,16.5,-6.8,-6.6,-44.092,24.443,-218.388
8501,32.359,-51.314,-212.427,-17.6,-1,13.4,29.542,-46.7,-211.202
8502,-94.281,68.085,-238.457,50.6,11.9,6.3,-87.23,63.111,-239.285
8503,-78.648,68.106,-209.049,34,-4.3,-14.4,-72.838,62.914,-210.701
8504,63.121,-58.511,-202.567,-27.5,5.7,15.7,58.42,-53.778,-202.009
8505,-72.991,62.296,-218.123,33.7,-0.5,-9.3,-67.725,57.438,-218.787
8506,-30.731,58.304,-202.468,10.7,-5.9,-24.6,-29.402,53.806,-203.69
8507,-92.642,-56.22,-198.517,17.8,-30.8,19,-87.426,-52.145,-199.421
8508,-54.696,108.704,-217.257,41.7,17.9,-15.5,-50.152,102.28,-218.301
8509,78.073,-75.75,-207.547,-24.2,15.6,28.3,72.951,-69.752,-206.226
8510,78.53,16.007,-227.849,-6.4,30.1,6,70.767,13.578,-226.324
8511,11.803,-60.91,-238.724,2.1,7.6,28.3,10.504,-55.558,-235.484
8512,-45.105,80.275,-228.574,33.6,13.7,-8.9,-42.052,74.982,-228.073
8513,87.297,-45.299,-236.787,-7.4,32.6,30.7,80.735,-43.4,-233.611
8514,-23.284,-80.963,-239.261,11.8,0.9,36.8,-22.344,-73.946,-236.664
8515,18.763,10.308,-225.476,-1.6,7.6,-1.3,15.767,9.317,-223.511
8516,99.165,-43.459,-236.395,-7.6,37.5,32.7,91.984,-41.842,-233.566
8517,11.794,-80.445,-238.648,2.7,8.3,35.9,10.836,-73.31,-235.73
8518,15.88,-112.418,-232.395,1.5,9.2,47.1,15.037,-102.368,-230.82
8519,24.317,-63.768,-222.671,-9.7,2.3,22.8,22.03,-57.817,-220.622
8520,-78.532,-76.581,-221.781,22.8,-15.5,34.6,-74.678,-70.362,-220.701
8521,-30.182,7.054,-214.215,4.6,-11,-6.4,-28.998,6.452,-213.55
8522,5.635,92.872,-221.7,21.6,24.1,-16.1,3.711,86.827,-221.181
8523,-86.685,-51.855,-214.25,22.1,-20.9,22.8,-81.639,-48.339,-213.718
8524,-79.925,23.362,-230.123,32.8,-3.7,5.8,-74.357,20.788,-229.283
8525,-11.667,-37.106,-193.076,-20,-26.6,-4.5,-11.635,-33.247,-194.86
8526,-7.371,83.91,-207.884,14.8,11.1,-24.4,-8.205,78.127,-208.453
8527,-77.222,6.466,-208.511,19.8,-19.8,-2.8,-71.946,5.173,-209.029
8528,28.242,97.335,-198.311,7.1,21.7,-30.1,23.576,90.991,-199.961
8529,-94.353,38.485,-191.494,26.6,-24.7,-17.2,-87.572,34.34,-194.794
8530,24.429,-41.737,-200.883,-23.8,-10.5,2.8,21.863,-37.776,-201.159
8531,27.417,-32.963,-228.587,-6.2,7.1,14.1,24.557,-30.144,-225.86
8532,26.524,-9.793,-193.232,-27.4,-11.9,-14.8,22.95,-8.838,-194.943
8533,64.354,-83.783,-211.656,-20.5,12.1,31.1,60.325,-76.7,-210.196
8534,60.121,76.545,-190.967,-10.8,22.4,-30.5,52.373,70.945,-193.839
8535,-63.176,-10.618,-212.019,13.2,-19.1,1.9,-59.094,-10.203,-211.778
8536,7.442,26.631,-217.391,-0.6,3.1,-10.5,5.283,24.462,-216.384
8537,-25.462,85.016,-201.211,17.4,4.1,-28.1,-24.57,79.366,-202.525
8538,-73.283,-87.492,-218.479,19.7,-16.5,36.9,-69.859,-80.164,-217.762
8539,2.828,91.703,-226.106,23.8,25.1,-13.5,1.066,85.919,-225.246
8540,-72.769,-11.414,-216.808,19.4,-16.7,6.5,-68.063,-11.072,-216.175
8541,-2.28,-68.085,-208.454,-12.5,-13.7,17.5,-2.7,-61.326,-208.11
8542,108.977,30.842,-191.696,-25.9,32,-11,98.279,26.462,-194.42
8543,105.568,-7.878,-198.871,-27.9,27,3.5,96.441,-9.367,-199.342
8544,22.374,-54.179,-197.382,-26,-13.8,6.3,20.272,-48.723,-198.086
8545,-26.857,109.352,-224.485,36.8,25.3,-13.9,-25.372,103.228,-224.11
8546,-45.481,-39.698,-234.338,15.6,-5.7,20.9,-42.92,-36.392,-231.811
8547,88.789,55.871,-213.768,-5.7,36.6,-7.7,79.206,50.861,-214.669
8548,-28.845,110.77,-225.572,38.2,26.1,-13.2,-26.901,104.636,-225.258
8549,-35.2,-104.614,-216.181,5.3,-12.4,38.8,-33.769,-94.731,-215.936
8550,61.721,-66.79,-211.543,-21.3,10,23.1,57.152,-61.11,-210.241
8551,15.928,-23.646,-223.152,-6.6,1.3,7.4,13.609,-21.356,-220.984
8552,99.703,-0.039,-204.896,-23.3,27.5,2.6,90.61,-1.629,-205.224
8553,5.29,56.858,-211.572,4.4,7.2,-19.6,3.057,52.629,-211.464
8554,52.568,17.391,-204.521,-18.7,9.5,-12.7,46.605,15.448,-204.93
8555,-67.822,98.311,-217.216,42.3,12.3,-13.4,-62.12,92.257,-218.515
8556,26.916,-87.928,-215.086,-13.5,0.1,30.1,25.106,-79.856,-213.86
8557,24.179,12.882,-210.367,-11.3,1.5,-10.8,20.653,11.791,-209.979
8558,11.87,119.458,-218.311,29.5,34.6,-18.1,9.204,112.973,-218.022
8559,-91.602,25.552,-195.354,24,-25.2,-12.5,-85.117,22.246,-197.899
8560,73.949,71.047,-197.97,-9.7,28.9,-22.7,65.003,65.45,-200.285
8561,-112.823,-28.648,-211.885,34.1,-21.1,19.8,-106.042,-28.158,-212.047
8562,-71.872,51.698,-218.419,30.8,-3.4,-7.8,-66.851,47.442,-218.761
8563,20.594,118.218,-226.375,31,39.4,-13.1,16.946,111.784,-225.884
8564,18.522,26.617,-217.714,-2.9,6.5,-9.9,15.757,24.22,-216.517
8565,61.186,89.918,-224.721,13.5,40.2,-9.7,53.503,84.011,-224.723
8566,-47.09,34.272,-223.289,20,-2.7,-5.7,-43.986,31.228,-222.274
8567,-80.831,-88.55,-231.923,29.6,-8.9,44,-77.287,-81.771,-230.516
8568,26.552,22.673,-230.586,2.2,14.7,-0.9,22.853,20.695,-228.358
8569,-55.251,-14.912,-210.873,9,-19.6,1.4,-51.909,-13.882,-210.606
8570,61.641,57.487,-210.586,-5.6,25.2,-15.3,54.09,52.74,-211.191
8571,-22.769,-51.985,-233.622,7.8,-3,23.1,-21.752,-47.573,-230.865
8572,-74.92,66.526,-220.587,36.5,2.1,-7.9,-69.312,61.548,-221.249
8573,-12.727,50.72,-238.517,21,15.3,-2.1,-12.809,46.936,-236.228
8574,-38.07,89.318,-212.653,27.8,9.7,-19.8,-35.576,83.46,-213.181
8575,-12.618,75.957,-224.077,21.2,15.3,-13.6,-12.759,70.675,-223.168
8576,86.459,-86.115,-202.736,-26.6,18.1,32.9,81.094,-79.435,-201.714
8577,-7.207,-2.514,-198.775,-13.8,-17.9,-14.6,-8.011,-2.03,-199.825
8578,37.574,-85.568,-231.446,-5.6,12.4,36.5,35.168,-78.158,-228.925
8579,-52.964,52.754,-197.027,14.6,-14.6,-25,-49.547,48.481,-199.118
8580,-106.396,-4.642,-196.211,26.8,-29.3,1.2,-99.355,-5.945,-198.239
8581,94.069,-69.441,-225.599,-13.9,31.1,36.5,87.876,-64.963,-223.046
8582,23.893,24.999,-235.545,5.8,16.9,1.3,20.431,22.921,-232.93
8583,80.723,90.436,-219.676,9.7,45.1,-9.3,71.273,84.333,-220.792
8584,-32.368,-117.399,-231.575,14.6,-1.2,49.9,-31.166,-107.075,-230.682
8585,46.624,94.725,-228.782,18.9,38.8,-9.4,40.433,88.858,-228.32
8586,17.601,-121.396,-208.595,-11.3,-2.2,43,16.818,-109.899,-208.999
8587,-97.855,-17.916,-227.636,34.2,-11.3,19.7,-91.83,-17.91,-226.635
8588,25.421,103.639,-233.254,27.4,37.9,-8.8,21.523,97.665,-232.343
8589,-27.008,-42.061,-208.214,-5.1,-19.3,7.1,-25.736,-37.861,-207.983
8590,-102.839,-19.112,-218.08,32.4,-17.1,16.6,-96.347,-19.153,-217.749
8591,86.767,52.092,-207.284,-10.7,32.4,-11.5,77.295,47.266,-208.558
8592,-96.364,-68.192,-221.982,30.5,-16,35,-91.433,-63.375,-221.068
8593,-7.416,108.566,-237.55,37.3,34.4,-7.1,-7.662,102.801,-236.404
8594,17.479,35.12,-216.266,-1.6,7.3,-12.6,14.635,32.037,-215.379
8595,61.851,-83.067,-219.72,-15.4,15.1,33.6,57.846,-76.317,-217.657
8596,-23.553,-86.145,-235.339,10.1,-1,37.3,-22.546,-78.537,-233.084
8597,-84.717,26.937,-224.214,32.9,-6.6,2.7,-78.715,23.975,-223.976
8598,-30.43,92.697,-193.369,18.4,2,-33.2,-28.753,86.541,-195.758
8599,-45.004,52.73,-200.384,13.1,-11.4,-23.8,-42.009,48.454,-201.907
8600,-12.281,-104.049,-224.961,2.9,-3.1,40.5,-12.036,-94.584,-223.721
8601,-45.052,-64.363,-211.889,3.4,-19.5,20,-42.841,-58.369,-211.337
8602,91.487,10.84,-216.677,-14.3,30,3.9,82.811,8.668,-216.092
8603,-65.198,56.198,-233.113,35.4,6.6,-1,-60.152,51.723,-232.358
8604,79.526,-87.673,-233.631,-7.9,29.7,44.1,75.021,-81.558,-230.685
8605,-23.932,-103.902,-219.772,3.5,-8.5,39,-22.884,-94,-219.145
8606,63.76,-37.15,-197.013,-31.3,3.5,3.6,58.135,-34.18,-197.459
8607,120.108,-0.823,-194.752,-28.7,33.6,3.7,109.743,-3.27,-196.09
8608,27.449,-109.84,-191.562,-25.9,-11.2,32,26.235,-98.792,-193.248
8609,-49.079,-39.333,-214.683,6.8,-18.1,11.5,-46.399,-35.825,-213.795
8610,-1.998,18.863,-197.134,-12.4,-13.5,-22.2,-3.496,17.39,-198.652
8611,-0.218,25.202,-191.457,-15.2,-15.4,-28.1,-1.844,23.233,-193.897
8612,-10.133,-48.213,-205.474,-12.4,-17.8,7.4,-10.138,-43.329,-205.474
8613,21.96,29.707,-239.276,9.2,19.1,2.3,18.684,27.259,-236.581
8614,-79.652,-5.701,-216.624,22.8,-16.5,6,-74.446,-6.085,-216.231
8615,-24.153,85.926,-230.627,30.3,19.8,-9.8,-22.994,80.543,-229.627
8616,29.457,-36.239,-196.042,-28,-11.6,-2,26.516,-32.91,-196.964
8617,36.09,108.12,-224.472,23.4,38.8,-13.2,30.725,101.889,-224.172
8618,7.935,-118.936,-207.518,-10.3,-6.2,41.2,7.515,-107.754,-207.954
8619,70.453,46.078,-202.837,-14.5,22.5,-16.9,62.394,41.846,-204.099
8620,-68.973,34.094,-200.134,17.8,-19.3,-16.7,-64.051,30.754,-201.927
8621,71.976,-70.302,-197.14,-31.1,7.2,20.2,66.973,-64.594,-196.92
8622,56.576,-108.199,-229.582,-6.6,20.9,47.6,53.908,-99.304,-227.345
8623,-21.214,-47.237,-226.678,3.6,-6.7,18,-20.469,-42.862,-224.394
8624,-12.193,-13.263,-211.394,-5.7,-12.1,-2.8,-12.507,-11.757,-210.771
8625,-33.593,64.45,-216.21,20,3.5,-16.1,-31.94,59.766,-216.067
8626,-72.417,3.952,-197.268,12,-27.6,-9.9,-67.665,2.985,-198.968
8627,56.104,44.087,-196.155,-18.2,13.1,-23.7,49.172,40.284,-198.059
8628,-113.794,-21.334,-208.639,33.7,-22.5,15.9,-106.757,-21.472,-209.223
8629,-114.897,30.717,-194.607,35.9,-23.6,-7.2,-106.734,26.536,-197.871
8630,1.85,-116.132,-213.563,-5.7,-4.7,41.8,1.591,-105.147,-213.566
8631,-114.853,-48.931,-196.925,28.7,-30.8,21.4,-108.498,-46.296,-197.987
8632,14.281,29.777,-200.422,-11.9,-3.9,-22.2,11.357,27.335,-201.523
8633,16.569,-0.135,-231.434,0.7,8.6,4.7,14.433,-0.411,-228.666
8634,-103.512,-16.169,-201.344,26.2,-27.2,7.2,-97.042,-16.233,-202.49
8635,93.59,4.92,-224.997,-10.2,33.5,10.6,85.113,3.167,-223.693
8636,-75.843,24.71,-232.905,32.7,-1.6,6.2,-70.434,22.055,-231.817
8637,-88.727,14.87,-223.701,32.3,-9.3,6.1,-82.509,12.583,-223.374
8638,6.416,-100.704,-213.157,-9.2,-5.9,34.4,5.803,-91.119,-212.706
8639,-8.233,22.249,-203.302,-5.8,-10.4,-18.7,-9.088,20.573,-203.962
8640,-40.184,-36.247,-227.391,10.4,-9,15.7,-37.852,-33.218,-225.314
8641,-66.112,8.774,-193.14,7.9,-29.5,-15.4,-61.813,7.503,-195.451
8642,-87.629,13.208,-229.725,34.1,-6,9.6,-81.634,11.078,-228.917
8643,3.07,43.05,-221.264,6.4,7.9,-11.4,1.304,39.733,-220.061
8644,6.523,-33.888,-228.814,-1.9,1.2,13.7,5.311,-30.89,-226.188
8645,116.214,20.306,-200.952,-21.7,36.8,-0.4,105.543,16.613,-202.497
8646,-83.272,-35.808,-232.852,29.3,-9.3,24.8,-78.404,-33.689,-230.982
8647,59.458,52.526,-238.794,9.2,35,1.9,52.661,48.263,-237.19
8648,-31.536,12.472,-208.018,2.6,-14.3,-11.7,-29.942,11.336,-208.081
8649,98.435,-22.645,-205.03,-25.6,24.7,10,90.001,-22.301,-204.72
8650,16.794,-33.536,-229.944,-3.4,4.7,14.4,14.737,-30.602,-227.035
8651,-53.986,85.585,-206.781,29.4,2.9,-21.5,-50.074,79.887,-208.124
8652,-24.312,-109.775,-201.672,-6.1,-18.8,35.3,-23.372,-98.899,-202.857
8653,81.132,-17.514,-194.619,-32.3,12.1,-2,73.747,-17.093,-195.531
8654,103.387,36.618,-201.729,-18.2,34.1,-7.8,93.046,32.179,-203.472
8655,-44.965,-26.958,-217.946,7.7,-14.9,8.1,-42.324,-24.74,-216.704
8656,-41.386,49.658,-210.669,15.8,-5.4,-16.9,-39.111,45.921,-211.011
8657,18.635,-57.67,-215.663,-13,-3.6,16.7,16.761,-52.365,-214.228
8658,102.27,-38.549,-212.971,-21.3,29.1,20.9,94.16,-36.979,-211.637
8659,-39.379,29.082,-209.12,9.3,-11.4,-14.3,-37.29,26.653,-209.311
8660,110.512,0.975,-212.401,-18,35.6,9.5,100.766,-1.277,-212.271
8661,-58.529,39.587,-193.493,11.6,-21.6,-24.3,-54.456,36.044,-196.038
8662,24.991,118.434,-221.003,27.9,38.5,-16,20.949,111.818,-220.883
8663,93.801,-64.61,-218.598,-18.1,27.6,31.6,87.359,-60.655,-216.292
8664,-46.37,-65.303,-216.449,6.5,-16.8,22.6,-44.065,-59.351,-215.418
8665,15.124,31.439,-200.185,-11.9,-3.3,-22.7,12.047,28.803,-201.366
8666,4.447,110.399,-190.363,14.4,16.8,-36.1,2.358,103.755,-192.507
8667,-69.426,-31.038,-216.489,16.2,-18.3,12.4,-65.124,-28.955,-215.699
8668,63.292,6.582,-196.108,-27.5,7.8,-13.3,56.566,5.426,-197.452
8669,18.636,-92.321,-210.216,-14.6,-5,29.8,17.456,-83.378,-209.696
8670,100.279,-67.838,-238.528,-6.4,39.5,42.8,93.871,-64.341,-235.429
