x,y,z,x,y,z
39.128,40.755,-218.492,35.631531575093604,32.76843792519924,-249.8552528863625
-62.252,-56.544,-210.558,-58.45856846176152,-53.63990061483233,-240.76245162349943
-49.211,16.647,-235.235,-44.88482128363124,12.28980336675533,-264.1885086208785
-36.621,19.764,-217.956,-33.09998777788134,15.20020560104339,-248.36800360123985
92.079,-43.707,-199.283,84.70102809632273,-46.299111614723664,-231.5873213147548
-74.511,-34.577,-198.53,-69.22468543703138,-33.97215890286163,-230.17648288058223
45.744,6.425,-232.429,41.55556870057631,0.9772676506402472,-261.95942471717785
4.49,-97.28,-223.268,3.0073236725130914,-91.583675136217,-252.91710279940875
97.212,-6.021,-227.154,88.89652709016099,-13.3141527417827,-258.01304524699765
-27.814,12.861,-199.758,-24.8196956820552,8.506877599272196,-232.4136701125445
13.076,16.514,-219.828,12.02290280404712,11.510444855253493,-250.1991106899003
-47.399,97.197,-200.81,-40.61188781697941,87.80657457066089,-234.5849777414965
53.957,-85.662,-206.6,49.60587414393704,-82.06807118503657,-237.68289916395565
17.971,105.226,-199.603,17.602355982769275,94.56963339707994,-233.44884740839416
-15.323,39.034,-223.845,-12.869651366820015,32.27713308472256,-254.08370446923936
-6.48,35.423,-203.716,-4.89433051252459,28.993585027556907,-236.1865376703484
63.306,-54.59,-213.654,58.1429065105261,-54.95162796939489,-244.00096403420616
97.267,63.862,-236.123,88.89998154244324,52.56275342643832,-269.45340703192875
38.347,-67.979,-226.556,34.794090312780725,-66.48207901787914,-255.6358771315357
108.592,-27.168,-224.177,99.84440318876132,-33.284262292430974,-254.98781278240853
32.491,49.509,-220.384,29.775226757401843,41.12819834253901,-251.6589711700645
72.374,-69.709,-232.203,66.75652062906816,-69.65649409045702,-261.11384018576206
14.083,60.454,-192.31,13.49771700255668,51.90380347417141,-226.8769658793692
-53.115,-32.54,-220.207,-49.10442887492369,-32.436718634019655,-249.67851098167424
86.478,64.097,-200.345,78.84166314662477,53.25595113534605,-235.34977798772425
7.539,45.531,-219.234,7.555257513592432,37.77348397578527,-250.12323769003925
100.646,-4.607,-236.92,92.44402849931696,-12.184597124686412,-267.43447841079626
-32.3,67.938,-213.855,-27.86694781696471,59.69957910388778,-245.69797352241963
-81.604,-90.486,-231.795,-78.52773789830134,-84.90774364377458,-260.43588796402935
5.178,104.278,-224.426,6.160014590825255,94.23103873945236,-255.9673967650474
-47.612,2.821,-237.99,-43.09003915495934,-0.6378293611903375,-266.4821836549545
79.244,54.964,-222.508,72.49682660177292,45.01808371023795,-255.0479401229454
-10.774,61.649,-215.3,-8.473021662823133,53.30209975572445,-246.7852873306264
3.02,-18.359,-216.557,2.778045729245307,-20.218471446346395,-246.66641908256332
-86.716,-87.088,-197.566,-82.8016844083847,-80.65591641289365,-228.7271100243533
-24.791,36.676,-215.271,-22.033584677648825,30.570172880759586,-246.3126381243437
-43.246,-77.593,-201.006,-41.32880683405175,-72.21175009839544,-232.56415458461964
37.885,38.801,-238.57,34.54311525074812,31.06303913711156,-268.3002594160032
-8.679,-69.445,-206.781,-8.937905410627637,-65.53583326254525,-237.8641799976577
2.684,100.251,-220.585,3.8505618406786297,90.21269860492832,-252.2865689290689
64.615,49.461,-239.514,59.29450528765843,40.28630660361685,-270.20846340982865
69.899,-79.637,-209.544,64.45992002200649,-77.80553926708609,-240.26184559625327
-113.074,-11.174,-211.282,-104.15050932912938,-13.51093212571176,-242.1406325884473
56.8,38.385,-230.635,51.84599165236455,30.218188737955185,-261.33439076712443
-111.323,28.401,-209.825,-100.97545560705312,22.79806254197856,-242.30367578390013
95.388,73.202,-236.89,87.172850480077,61.862508183445016,-270.5312074554526
19.996,111.254,-206.629,19.489848437710204,100.46462134746513,-239.85169664114613
119.048,-23.857,-228.252,109.92096735033826,-31.41565400039845,-259.08736406865523
-7.842,114.584,-238.829,-5.397576818726699,104.92080573238252,-269.92924823420105
-78.079,0.181,-208.311,-71.07381439941688,-2.751306462537721,-239.6663055859864
92.228,-62.325,-237.092,85.17630337051821,-64.51829772386516,-266.26942345597746
-80.722,51.56,-228.781,-72.57726267456847,44.92222616628106,-259.7264989791936
46.499,6.716,-216.019,42.33511034694931,1.543678804311001,-247.0899285849424
-13.191,-74.428,-225.928,-13.286630501373706,-70.45624296577948,-254.98242559811084
-5.261,98.971,-197.644,-3.062033847261775,89.0361476461427,-231.4640327075504
-6.291,104.07,-192.86,-3.831779592362924,94.01204006059342,-227.23977760543943
114.077,7.881,-238.0,105.00809812825338,-1.6966600430222187,-269.6295064585171
-65.203,53.389,-195.036,-57.727505754793285,46.10798387645218,-229.12107357655688
-23.555,-29.808,-230.908,-21.839287121211555,-30.105278625568143,-259.37165611816044
-89.067,23.514,-203.297,-80.71220227201356,18.52930166045376,-235.833741022532
43.005,85.947,-196.861,39.73872514858483,75.67260896870017,-231.3076472991208
-15.521,33.67,-217.905,-13.05225502629856,27.36515988346825,-248.643693331962
83.015,92.461,-218.609,75.77067286869908,80.89554243964892,-252.943163712024
-12.621,94.924,-192.062,-9.397528360356612,84.99219009593003,-226.53810227699967
-59.623,50.024,-205.017,-52.63677025261842,43.02343124959224,-237.740980544676
-4.427,82.192,-232.259,-2.846292524018033,73.09546486851458,-262.81941473782524
-66.823,-100.411,-190.229,-64.5478700138489,-92.20194944783827,-222.83564406028304
6.731,21.533,-231.712,6.070960261517451,15.94133094692532,-260.978792986381
-18.652,-57.391,-205.73,-17.8931025455751,-54.555121760561,-236.9124850967437
-38.924,-62.471,-235.543,-37.02800378730002,-59.71600695905733,-263.6511082557134
98.052,-22.997,-208.914,89.82817190473688,-28.33431937300013,-240.8676917857844
35.996,-46.639,-203.227,32.78049970042563,-46.45427400224472,-234.79055978922705
-25.949,-17.401,-196.847,-23.846032252358665,-18.66843656627652,-229.5347424424896
-115.076,38.829,-204.647,-104.27605464983142,32.51069100391982,-237.97934470047323
25.286,103.792,-214.449,24.018908218563418,93.2447921997375,-247.0166439946918
22.015,53.72,-197.664,21.0351099823815,45.47534294658463,-231.3274084767908
-43.194,-29.716,-232.522,-39.93056373197568,-30.21076795223268,-260.9166119734459
-58.866,-46.704,-194.434,-55.02139786275176,-44.619489865796616,-226.7653689205936
8.093,86.538,-229.652,8.27122038909738,77.02833712724198,-260.51626050433435
-87.043,0.836,-235.05,-79.66237463744056,-2.4272692401232834,-264.2766142780027
90.699,-74.267,-214.071,83.7866966326313,-74.40379211287932,-244.55809176492767
-95.26,39.734,-214.701,-86.09237542047123,33.64142612841087,-246.6963842072076
-96.168,-33.092,-238.597,-89.679570071422,-33.35688656974522,-267.10104581028907
81.479,93.091,-227.006,74.29371941620285,81.51955777474858,-260.9111140357096
27.686,-33.303,-206.951,25.15447751258385,-34.24633181187385,-238.2650822121087
47.098,89.924,-234.844,43.21234516995728,79.42090158887416,-266.5638200406517
1.261,112.038,-218.933,2.9252651860215373,101.60266534735804,-251.02865609138
32.325,58.638,-212.191,30.269079177016767,49.742528204248046,-244.25364539591388
71.123,-22.173,-229.339,65.16987033321867,-26.59356193041725,-258.8228629666491
7.767,-54.026,-190.177,6.775528739149635,-51.78479756645169,-223.799444930641
-78.856,-80.903,-214.254,-75.19318324642353,-75.50321094782086,-243.94373285790752
69.191,61.296,-208.713,63.13150699975791,51.16208762972675,-242.2784609405581
95.332,-29.17,-195.614,87.77778262680526,-33.60298427752119,-228.44496563840383
-49.838,-27.523,-191.417,-46.1575788930816,-27.437648855270908,-224.56153549632336
-40.134,-9.687,-207.668,-37.09197134003698,-11.488084038860562,-238.82564580371064
-26.197,-58.374,-229.726,-25.04076638453563,-55.72279993921528,-258.2960603430937
-67.077,39.422,-191.236,-60.21411370398086,33.185926164565906,-225.59180872425213
50.524,11.506,-201.742,46.058624726036015,5.853669776438641,-234.6634399622897
16.931,-96.561,-200.781,14.829246741292591,-90.3115680065106,-232.91358887294035
41.562,-38.64,-194.081,37.45848139301813,-39.04245217409843,-227.23072622812344
-36.272,-83.805,-199.783,-35.19498897515958,-77.87532186946052,-231.53088246753933
74.334,-87.988,-211.755,68.58167957159402,-85.49590097160001,-242.4511496110321
-115.292,-11.675,-215.962,-106.41194979877848,-14.020134850458298,-246.5050281465221
28.117,-115.845,-228.95,25.21995928256191,-109.3927973007708,-258.7920387976281
-12.625,-32.922,-205.475,-12.326267515767116,-32.67629523715466,-236.89132594777865
-52.133,-110.75,-199.985,-51.0234135460115,-101.92235566768964,-231.88301186371896
14.746,42.172,-227.713,13.764270714346123,34.88040952279487,-257.841937080631
21.226,98.59,-218.231,20.26730904624798,88.36221330259781,-250.3082996515743
110.883,3.719,-224.796,101.98910885314592,-5.173530491059145,-256.50177487060165
53.035,-100.718,-226.278,48.77139654275479,-96.73712661482206,-255.87989036939945
-91.235,-13.031,-211.714,-83.98256931760942,-14.845314951256976,-242.3388248350888
11.112,21.549,-205.558,10.361865475408548,16.23938784128265,-237.7690003433364
12.634,32.284,-223.746,11.656885606859165,25.84159543706999,-254.01992152173543
95.568,-59.514,-202.364,88.43275489131864,-61.181049572468496,-233.7562428784229
-86.694,62.439,-231.315,-77.69298615003515,55.3432571932435,-262.8177096898456
60.539,78.92,-207.782,55.42936408070704,68.29854476220981,-241.5368347536712
77.918,-60.277,-239.315,71.7839818607037,-61.79408909306392,-267.9143164353618
-0.155,-56.36,-203.045,-0.860019515479672,-54.00923689013094,-234.5854850541753
4.96,82.297,-194.074,5.777350555004271,72.75958239303229,-228.42095959797484
-98.629,-29.043,-212.342,-91.2198730439239,-29.46017628689009,-242.66975823217743
-67.198,-9.828,-211.118,-61.65525348944624,-11.538605341501794,-241.87608358319144
45.88,-61.641,-209.489,41.69981739098021,-60.07587157924212,-240.45580668457887
121.435,17.141,-234.572,111.48066588020984,6.28981133300181,-267.3351639260508
44.735,-112.563,-225.489,41.07272718768708,-107.10084768573086,-255.43021745966803
-118.626,-38.643,-191.98,-110.55229622585546,-38.19072820194433,-223.7621743787804
26.978,35.348,-198.177,24.7886208839481,28.48240968841659,-231.72137953571453
30.401,-15.618,-228.673,27.741470160318407,-18.64641551203416,-257.7929846718856
-32.253,67.402,-225.225,-28.115432225373173,59.271621021564215,-256.04615193113244
-92.651,-11.414,-200.97,-84.8880424980621,-13.429479406359292,-232.8699398939098
63.439,-84.16,-199.903,58.450924260958494,-81.12559247103879,-231.7422593582583
107.158,-0.769,-230.424,97.98933098860924,-9.203466044033952,-261.7733294300493
42.412,-26.973,-200.273,38.62934143706829,-29.16945786381854,-232.51423217649
-49.943,-99.37,-223.151,-42.43758838271201,-89.93002404271802,-266.3776181444399
-111.993,-11.879,-209.457,-114.00076953224296,-4.487477303420068,-226.13498636591007
59.864,-81.187,-236.756,54.75751130830697,-79.40397613132312,-265.59814048606256
99.115,-47.795,-201.615,91.19081529312658,-50.699084827557456,-233.5633493678309
106.011,53.597,-224.348,96.882406245281,42.25264706893518,-258.19043159199754
106.619,-42.588,-216.139,98.3611634260916,-47.079061335279945,-246.86167063660176
-114.489,-24.212,-237.613,-106.72199763480631,-25.70312324669137,-266.6051489041906
-64.55,-7.268,-223.636,-59.435778570971145,-9.23049159919523,-253.1169840826547
-46.435,103.753,-206.651,-39.56984280964644,94.41528368081784,-239.89978574367493
-29.659,-36.189,-236.495,-27.81252694806677,-36.013927603986346,-264.509353483781
-41.971,59.972,-212.517,-37.0415918844021,52.387280169171454,-244.4041189999988
76.14,88.444,-230.687,69.58149397053235,77.31792140157539,-263.8651079654262
-76.151,-27.233,-219.275,-70.27646632897753,-27.61665074324709,-248.915222325604
119.675,28.43,-219.267,109.90536285739412,17.600747788213962,-253.0679772064323
-4.585,-18.65,-212.349,-4.369870054183201,-20.36658758142988,-242.9211267623908
49.114,-40.723,-198.656,44.94429214799365,-41.26558095427542,-231.08790483008644
-80.073,-85.221,-212.486,-76.48946272182359,-79.29883296608386,-242.38546233706296
-94.659,39.73,-210.662,-85.23070772820817,33.63719210153689,-243.1372785806313
-13.539,80.596,-197.781,-10.738030854330146,71.65447069585375,-231.46768555233623
17.758,-57.071,-239.117,15.6866861579383,-55.98899922046928,-267.1253187119039
-50.114,-43.833,-230.793,-47.07611816674229,-42.693461651667846,-259.1339443583629
67.218,65.201,-225.486,61.33442118396403,55.06529405695166,-257.7392451107464
-22.667,-47.13,-231.675,-21.450525098114564,-46.028811934840064,-260.10430066902046
76.167,-92.133,-237.13,70.496825894256,-90.64440905680664,-266.11246918664654
-82.503,18.465,-226.459,-75.20945992452575,13.905917332322607,-256.6191797239777
-52.022,-4.948,-228.768,-47.52131815116501,-7.215223862001514,-257.87335905234545
-70.222,14.287,-214.584,-63.76673384648156,10.227948319409837,-245.5231462956352
55.368,96.034,-217.78,50.57318580731744,85.07468170170816,-250.8711661686289
-55.907,-59.719,-192.691,-52.60888416238113,-56.062381301581446,-225.24891508536896
-34.162,-97.86,-225.072,-33.6910592812592,-90.9916755374042,-254.62127152734544
70.332,15.558,-215.739,64.00128217119614,8.317615774764201,-247.41575123997453
82.334,-18.579,-202.356,75.55457345214893,-23.29446130254162,-234.67384904933084
50.723,-99.891,-198.703,46.77655090728956,-94.7312503430905,-230.8758797256413
33.59,-29.225,-202.526,30.208270076068565,-30.667442152208693,-234.5648145827057
2.462,71.144,-217.617,3.170513276127743,62.26666070463049,-249.1899222548464
-114.565,4.341,-207.634,-104.88899463958772,0.6001004300758095,-239.39134710750184
22.495,20.482,-212.577,20.623877080281385,14.903291013888545,-243.98687675649225
-48.739,104.582,-212.147,-41.57390112781536,95.21138462846366,-245.07652898035712
-109.541,-2.837,-214.855,-100.32490054356153,-5.959054868970243,-245.82199161996
14.292,61.017,-207.311,13.691573677975134,52.634273886639896,-239.83398824432263
-69.047,-52.394,-222.874,-64.66851800936809,-50.32772774490234,-251.9366704998185
64.014,-24.35,-235.345,58.30167606827545,-28.023963987515543,-264.49677303767174
-11.868,-105.64,-216.075,-12.744408486246488,-98.51773945889174,-246.5869909546071
7.578,9.162,-227.809,6.598172877271864,4.6559169367120905,-257.2000627134101
53.624,108.136,-203.38,49.23382675948702,96.90426927626724,-237.63398549611307
-41.801,59.408,-232.971,-36.43302364720665,51.67533292581198,-263.16483334736176
45.8,28.171,-213.381,42.00074860668826,21.226916586367487,-245.08347757839465
-82.769,32.104,-227.652,-74.62755505743104,26.50375586619913,-258.15214547702965
-49.553,-99.831,-191.712,-48.22043216819707,-91.65792661372473,-224.50863944352355
43.729,-4.889,-190.144,39.66480291274385,-8.75872904390053,-224.47361021222875
45.586,-33.542,-192.194,41.93126073602252,-34.57828165744212,-225.65760209220463
38.587,72.1,-222.457,35.35196876689632,62.18097376308,-254.2389441644572
-16.487,-108.627,-224.855,-17.153568086007656,-101.29902276256917,-254.7360415010525
-2.866,-72.044,-201.679,-3.978883641237763,-67.57136297212828,-233.58516575462016
90.553,71.882,-232.022,82.49796296154959,60.54767511707564,-265.4923391602199
-83.588,-5.536,-206.269,-76.51822693519918,-8.031009199353152,-237.6285253841284
25.155,-18.11,-232.733,22.57061337961011,-20.52509736351276,-261.57272165404805
-13.805,-15.927,-201.393,-12.775867830969462,-17.55247469256948,-233.51951179338604
-62.523,-7.142,-237.4,-57.326602744660185,-9.664287120995183,-265.825902871402
105.674,23.814,-208.219,96.90658265151,14.416035347110975,-241.8455494465133
54.969,-34.796,-201.189,50.44950845359332,-36.58472728776992,-233.23942461417377
-54.096,-42.202,-191.601,-50.46053853193266,-40.50278812728241,-224.50666155561848
-11.151,109.801,-235.51,-8.37977471631007,100.19753308381075,-266.5342334791664
57.469,98.542,-220.375,52.74180596368267,87.4676403661893,-253.4355486376636
90.278,29.212,-216.999,82.83099425892226,20.07502621589209,-249.4171198747337
-76.298,-29.931,-209.008,-70.68911381579554,-29.92632221519452,-239.54930001419785
16.707,6.673,-195.99,15.238176517867366,2.563644841641773,-229.45030374921933
70.002,42.355,-223.906,63.7944471258612,33.34639703116313,-255.63402247444603
38.553,32.548,-231.287,35.50893889880209,24.77833961876969,-261.313560793262
32.955,68.13,-215.314,30.43227712139577,58.60148693873322,-247.4970822415519
84.941,-65.401,-233.983,78.3932535735416,-66.77953887497323,-262.96073218777553
103.385,-60.675,-207.704,95.43039236240078,-62.886273706109634,-238.90216801170592
-21.174,-49.302,-211.593,-20.25882628495696,-47.453018907275904,-241.9581745689851
-93.727,1.041,-190.754,-85.85311297333831,-2.129761339842392,-224.1126506675009
88.446,24.476,-234.146,80.78384795670146,15.730894771811306,-265.3941799301336
114.254,7.142,-211.549,104.8151644749925,-1.9076811288117608,-244.6619829988947
6.085,119.004,-201.32,7.220604710695573,108.26840389197925,-234.81892092936928
39.003,69.571,-220.688,36.1579082921576,60.01788590376893,-252.4414405081268
-30.067,-81.402,-239.016,-29.25582922691708,-77.16492145569427,-267.19923332284213
-52.689,-78.316,-237.798,-50.52769089097173,-74.10401251697346,-265.97385386561547
-117.534,-10.53,-214.492,-108.613947540913,-12.868812000258911,-245.31739746392617
-41.577,16.62,-235.368,-37.744064800151705,12.397708886886184,-264.2389590160332
-36.798,-69.14,-194.18,-35.104667532530485,-64.45541050122313,-226.76917658564497
-24.721,67.695,-210.972,-21.22747020531049,59.6003954607047,-242.99658061333267
-83.309,85.899,-235.173,-73.44611612947439,77.97748038104211,-267.34432914738585
-70.257,93.557,-229.382,-61.45553607626238,85.1382496918469,-261.5300874199592
19.774,105.675,-220.731,19.198842938269824,95.3575052320103,-252.7887891190778
-34.938,12.666,-236.45,-31.3492692754619,8.089955312122886,-265.18651921808873
44.891,-62.22,-208.412,41.03176801334286,-60.654863222176665,-239.38192647410384
16.07,113.921,-197.63,16.07701408997585,103.1416592725832,-231.61651487858592
-32.253,-52.809,-229.828,-30.520907268435685,-50.90222025116938,-258.40223173191805
-75.576,-66.825,-206.137,-71.3106278061868,-62.85426638640761,-236.67516988192787
36.669,52.889,-236.85,33.45339833113147,44.188486054167306,-267.00875282962767
-55.86,70.066,-190.167,-48.57656311916178,61.67723954531345,-225.1512020676768
-39.17,-115.894,-227.21,-39.10679324066791,-107.7101329483444,-257.0753895928616
-89.224,76.16,-228.978,-79.541525923308,68.54849740212437,-261.263193774076
76.195,74.662,-199.658,69.70815501501069,63.926362577567375,-234.5902420350253
-7.968,86.761,-199.253,-5.585312476452586,77.03802252245798,-232.98446010662963
22.243,-75.527,-237.289,19.86822772264395,-72.7665732045197,-265.63813131539
-88.618,-16.393,-203.027,-81.64740759545963,-17.754939697104813,-234.4726300390161
107.597,3.292,-222.124,98.67406178714872,-4.982039003367047,-254.0833367464469
-60.033,-86.457,-200.833,-57.58656860520779,-80.06062647073811,-232.25666168386232
-64.056,31.775,-217.11,-57.845211310141735,26.276498144765743,-248.12162822835964
70.869,-51.13,-190.33,65.17519293149105,-51.58136255368441,-223.71190398399244
36.407,76.688,-218.777,33.537482923248625,66.61414931499017,-250.92054475372493
8.935,62.187,-227.411,9.184619926026718,53.36342283904933,-257.95959509438416
6.963,9.848,-223.724,6.837858797046988,5.027841960693042,-253.55332123142944
-58.549,-47.04,-224.9,-54.73048580242375,-45.45136901264309,-253.8528905727897
-28.302,-20.404,-211.885,-26.4874716563976,-21.135576278517608,-242.47358151386965
87.543,-5.09,-213.027,80.07965805064228,-11.282991457563252,-244.85670118120703
-70.596,102.393,-233.737,-61.47374545783576,94.12207133573284,-265.99357698410864
-49.835,47.321,-228.394,-43.94405329902268,40.625134345266034,-258.67652577099784
-21.427,50.764,-193.376,-18.383573748463306,43.578840881739474,-227.50338417696184
-2.686,-87.911,-207.876,-3.586750889757508,-82.12992290550979,-239.05684726685743
-42.033,-65.588,-200.927,-40.00860789583142,-61.51191444871217,-232.484978620534
-102.379,4.169,-201.779,-93.74656108336424,0.7809966834872717,-233.9818282757901
15.252,67.546,-190.257,14.68729280080776,58.75310746120383,-225.0839808505885
35.845,75.313,-235.853,33.147315702390145,65.65930553220198,-266.71574367270784
-77.538,-9.342,-193.792,-70.83825415709333,-11.362669639452248,-226.7207438520361
16.911,10.657,-211.752,15.483213444883534,6.17902621460156,-243.0582718353245
-100.807,-31.062,-192.964,-93.43732840968184,-31.04799799877676,-225.1325221069457
83.882,-80.492,-213.781,77.48706769587628,-79.47097272476923,-244.25167064018925
-0.024,88.239,-235.574,1.1916163134434177,78.76970219324674,-266.1946659881724
-7.433,38.098,-201.708,-5.631158543336072,31.29364138237279,-234.57649598837824
-39.165,48.45,-198.31,-34.30096096091885,41.25050328915066,-231.76924603404137
-26.6,-43.156,-197.202,-24.92514215097743,-41.48556582318219,-229.6368468025605
-55.159,80.667,-209.018,-48.11824627832091,72.01076728767342,-241.8969650861624
-9.121,-123.367,-231.257,-10.455220315798538,-115.2366084920136,-261.3346849361625
78.086,18.119,-222.351,71.15484827703504,10.26330094079974,-253.77463661431983
-69.979,-22.929,-190.134,-64.45614077598893,-23.51769853204083,-223.34739486163124
-11.841,17.765,-205.32,-10.652761696887946,13.04252857731838,-237.3749893590013
70.453,-63.359,-213.288,64.9362732375664,-63.25625403835099,-243.6593511439955
-42.013,18.432,-197.651,-37.98727555424357,13.815401077617985,-230.7493492932933
-31.353,72.275,-217.541,-27.028597304222465,63.89919033013016,-249.12918365387503
-60.494,-8.802,-227.523,-55.33039066164985,-11.170542730615884,-256.7183611417073
-82.641,5.66,-219.631,-75.33706019459731,2.0416001266350365,-250.00428158312133
-30.407,56.341,-224.215,-26.625574386933945,49.02676386912434,-254.79257642589025
73.866,-98.284,-238.032,68.63850850677028,-96.18177926282534,-266.96583703749627
21.028,-86.274,-212.442,18.71224125424877,-81.68258620135103,-243.0301991559637
104.254,-20.22,-203.609,95.55590384533755,-26.16538243739162,-236.16597918440425
-42.228,56.836,-221.761,-37.274364015694765,49.44225207652451,-252.7192549380587
31.719,-62.874,-194.644,28.94588335045787,-60.36366856393191,-227.4764053353024
71.78,-42.179,-214.55,65.55110934904309,-44.185029617506174,-245.2671613460428
38.237,-30.631,-232.587,34.3043434193987,-32.9976147660798,-261.37436088165725
-43.844,21.691,-208.507,-39.66289739175503,16.791182380340747,-240.19871573216204
-27.176,26.076,-201.08,-24.382748070361743,20.77066073693185,-233.75077778849752
47.295,-4.164,-190.434,43.14451754064636,-8.13757953269975,-224.78575343752084
103.804,-25.459,-238.899,95.36220575456603,-31.824295377571605,-269.03800796854074
-34.179,13.774,-228.06,-30.72723124795737,9.131654816812304,-257.3822749988021
-59.302,-30.769,-195.871,-54.76959506082941,-30.40318586794861,-228.27845582811483
33.184,28.968,-220.649,30.18426524845165,22.218962095230847,-251.39928471231352
53.971,65.477,-190.811,49.33660424802907,55.78925824478476,-226.11478202239465
-50.679,-65.78,-195.684,-47.9613274207176,-61.50908091993185,-227.8771208612701
59.814,-53.403,-207.745,54.70817025696671,-53.33154970746065,-239.0130107170935
8.264,101.819,-226.787,8.726907607873624,91.59197769796612,-258.2731725690526
-0.415,-10.2,-231.43,-0.2352135365465522,-13.079128593664276,-260.18163799418227
-36.867,-85.274,-213.564,-35.7133380052095,-79.49665155311854,-243.7987471285117
-83.275,-39.661,-220.094,-77.7970882019862,-38.706443296674536,-249.52499422161023
-80.185,-43.88,-218.545,-74.9146466485526,-42.45810932260353,-248.09428715133663
-76.655,-7.42,-194.994,-70.39815548855697,-9.368393993614458,-227.72738073312607
4.278,-60.052,-234.029,3.085915107228017,-57.93041101964307,-262.4824735547172
-93.686,46.383,-191.665,-84.36642518677264,39.55568062296792,-226.2374953184039
94.564,-78.423,-234.809,87.80621998508519,-79.56050458936242,-263.8454788988545
39.266,93.28,-209.889,36.36008325114097,82.57923595501055,-243.1233695623093
113.216,45.359,-206.094,103.5955806878381,34.11025046010598,-241.12276776919143
-7.982,83.042,-239.74,-5.895331559983965,73.70553579327515,-270.03083979976105
53.332,78.323,-190.232,48.919048077008426,68.08933575288636,-225.65699917132324
18.992,65.356,-196.63,18.24216525073695,56.15441179057088,-230.73783375601187
88.719,-73.863,-199.936,82.27621153136008,-73.5104404189116,-231.4738870313674
-97.116,-49.662,-222.778,-91.04353229279305,-47.920790008773146,-251.80347784419249
73.563,2.036,-214.621,67.11888784755587,-4.043230349031595,-246.2278236535556
-56.585,-47.003,-195.708,-52.85687793472696,-44.8452822510399,-227.9491561818662
16.713,-43.108,-190.456,14.733468534077131,-41.81262515842161,-224.37580045012143
102.447,-29.849,-195.244,94.20434795336628,-34.587537844977014,-228.4181817579508
-34.093,-39.682,-199.175,-31.84328662813793,-38.52456407295448,-231.21987890213288
41.381,-83.008,-190.727,38.13775801644449,-78.74274707439176,-223.95780870722217
-38.171,79.703,-222.008,-32.90917171850189,71.02165062214068,-253.4412429005528
-111.421,30.545,-221.692,-101.07728385932096,24.975773411207225,-253.4414226106637
-9.001,-26.501,-238.704,-8.441109874184516,-27.68465964347745,-266.6527250781957
-98.27,2.005,-233.087,-90.14993411567028,-1.4595444803343005,-262.6844264813268
-13.377,-36.683,-203.816,-12.803873431673496,-35.908320034364685,-235.44683493039184
-102.618,56.127,-191.399,-92.1587571984611,48.79741274459781,-226.43268551191417
23.054,-14.916,-230.202,20.815719700811645,-17.728799430332018,-259.2366533663045
-43.521,-11.355,-191.477,-39.67119843237409,-13.117948978020747,-225.01715150178728
-17.026,68.07,-224.074,-14.447273964791044,59.69858478150842,-254.87721236409945
-56.831,-15.738,-238.468,-52.28913459879727,-17.54284888348583,-266.72712439469007
-107.095,-6.296,-196.754,-98.31832364057853,-9.035673249353914,-229.1794872268736
-41.384,83.922,-212.954,-35.58232489048516,75.25899847587137,-245.2434601341213
-31.155,-74.931,-215.455,-29.95877411465492,-70.11774119158457,-245.45971307031704
10.644,66.294,-196.034,10.57166632148276,57.67339925812091,-229.98790559296324
-23.735,27.852,-213.975,-20.70820530295201,22.051572308166715,-245.0765856182796
-16.579,65.389,-211.816,-13.985565436366445,57.02829518965541,-243.7875632384318
28.209,94.406,-229.001,26.39876680012624,84.1533212337036,-260.43769461696115
-37.978,-14.456,-230.292,-34.832395611260395,-16.356193083378212,-259.04352120783284
-77.553,-13.932,-198.219,-71.25191155598007,-15.581347852858826,-230.3601488429758
-102.267,-59.282,-222.055,-96.22661954669408,-56.73288053784124,-251.1822958853772
-47.442,21.402,-236.887,-43.150346351763055,16.72754006705204,-265.7736022110362
-74.682,-13.567,-208.317,-68.45836609713763,-15.215701975869042,-239.2926644943488
-103.402,57.361,-222.11,-92.99225109968278,50.44876463536964,-254.58729143793408
22.117,68.361,-196.781,20.841588915773087,59.39339308620741,-230.77637952318145
-113.271,7.678,-238.013,-104.25455952200652,3.6561057738244713,-268.0155327102497
2.46,-92.08,-218.156,1.1229103129081623,-86.34722350723989,-248.2624490391889
-120.316,13.313,-221.709,-110.41808437212588,9.01468645133956,-252.96204505640264
-53.178,-103.024,-192.957,-51.78465544945508,-94.48172731764922,-225.55581038747275
-12.7,-39.205,-203.181,-31.044173680585963,-62.9683184605582,-224.8090880823085
-23.38,-7.071,-192.337,-21.49625901471596,-9.259673151345076,-226.02063733115483
80.138,10.043,-238.757,73.13029228052379,2.661538950009829,-268.9721291912045
-119.205,-1.733,-233.198,-110.09529408483692,-5.174603712480571,-263.2503271810997
-90.827,-48.268,-209.036,-84.65233272687809,-46.48334003680692,-239.39254384683588
-0.45,-5.141,-202.551,-0.4658320480134276,-7.69348547763364,-234.78001355146367
116.9,8.871,-226.91,107.2635979240862,-0.7087528095791272,-259.3027799215592
45.62,-29.791,-198.943,41.796847820900126,-31.77484665407548,-231.39051621594183
-15.752,99.436,-219.678,-12.31261344488122,89.68770840286132,-251.4641383994812
11.928,25.485,-235.613,11.511268446918296,19.444036960664764,-264.6651613115996
-99.946,-6.828,-196.632,-91.74733517226312,-9.323328146139389,-229.0221652334277
35.326,10.446,-197.658,32.15999471281793,5.503380721571137,-231.0567784403668
-9.37,-120.702,-217.847,-10.51212055194435,-112.2820849345541,-248.7102710126751
